music,count
7.458292599477112e+18,1
7.472926148683402e+18,1
7.468391470162906e+18,1
7.468631376523464e+18,1
7.469487929628347e+18,1
7.462506688564006e+18,1
7.463033592327736e+18,1
7.468661446269439e+18,1
6.811534616072113e+18,1
7.460870494104145e+18,1
7.46047861273171e+18,1
7.459490580641369e+18,1
7.467589510948343e+18,1
7.458252067782692e+18,1
7.457179221778664e+18,1
7.456805491525307e+18,1
7.059108132080848e+18,1
7.290811070539648e+18,1
7.460590598665588e+18,1
7.432717157789617e+18,1
7.45905039771994e+18,1
7.465358291537235e+18,1
6.634413921002327e+18,1
7.251711469451759e+18,1
7.465484216017767e+18,1
7.465664630220918e+18,1
7.340780086844313e+18,1
7.380364302074252e+18,1
7.468612729809423e+18,1
7.468295709609561e+18,1
7.467851745747471e+18,1
7.467480799076535e+18,1
7.472310117280271e+18,1
7.457257621247167e+18,1
7.420905910577073e+18,1
7.465804799805214e+18,1
7.465425620600688e+18,1
7.435068862116253e+18,1
7.463819451264323e+18,1
7.449415464271023e+18,1
7.46872093058009e+18,1
7.467839840936087e+18,1
7.466359561595784e+18,1
7.458741763289157e+18,1
7.472826987254271e+18,1
7.462437824185273e+18,1
7.471573929665711e+18,1
7.299884531698765e+18,1
7.450560978946919e+18,1
7.470999737574559e+18,1
7.440514778618318e+18,1
7.41828027500156e+18,1
7.47021902734492e+18,1
7.453956871722208e+18,1
7.474221066118761e+18,1
7.461688719399308e+18,1
7.46129763545511e+18,1
7.459100011177315e+18,1
7.46533441339353e+18,1
