id;video_description;create_time;region_code;share_count;view_count;like_count;comment_count;music_id;hashtag_names;username;effect_ids;playlist_id;voice_to_text;Topic
7463911703990865174;Keine Zusammenarbeit mit extrem rechten Parteien! #Bundeskanzler #OlafScholz;1737827370;DE;1840;567179;33179;3043;7463911709347678998;['bundeskanzler', 'olafscholz'];teamolafscholz;;;"wir waren in Deutschland einig und wir müssen einig bleiben. es darf keine Zusammenarbeit mit extrem rechten Parteien in Deutschland geben, zu keinem Zeitpunkt und nirgendwo. ich habe dem Oppositionsführer geglaubt, als er gesagt hat, er wolle nicht mit der AfD zusammenarbeiten. aber ich sage auch ganz klar und deutlich, wenn der Oppositionsführer jetzt sagt, er könne sich auch vorstellen, hier Gesetze einzubringen mit Unterstützung der AfD, dann weiß ich nicht, was ich noch glauben kann.
";S&O
7463512406052900118;Für die Offenheit unserer Gesellschaft;1737734402;DE;108;60567;2571;556;7463512406077999894;[];teamolafscholz;;;"die unglaublich vielen, die hier mit anpacken, die hier leben, die hier Schutz gefunden haben, die müssen wir auch schützen, davor das einzelne Täter, das Zusammenleben in unserer Gesellschaft in Frage stellen. ich weiß mich mit den vielen, die hier zugewandert sind, einig, so darf es nicht sein. das ist notwendig, dass wir immer schauen, haben wir die richtigen Gesetze? was können wir tun, damit jemand, der so etwas macht, nicht einfach rumlaufen kann und seine Taten begehen kann. und wir haben die Gesetze gemacht, denn es sind ja so viele Dinge geändert worden, auf Mein Bestreben hin, wie in den vielen Jahren davor nicht. und ich werde diesen Trend auch fortführen für die Offenheit unserer Gesellschaft.
";S&O
7463439544977837334;Antwort auf @Jamie_Oxford Ich habe einen Plan, woher das Geld für dringend notwendige Investitionen in unsere Zukunft kommen soll. Die reichsten Leute müssen mehr beitragen - zum Beispiel mit einer Vermögenssteuer. #OlafScholz #Bundeskanzler #SPD @SPD ;1737717441;DE;53;66976;2536;504;7376281166866974739;['spd', 'bundeskanzler', 'olafscholz'];teamolafscholz;;;Jamie Oxford fragt, haben sie sich schon geäußert zur Einführung der Vermögenssteuer? ja, schon ziemlich oft und ziemlich viel. ich persönlich und auch meine Partei, die SPD, finden, dass in Deutschland genauso wie in der Schweiz eine Vermögenssteuer schon in Ordnung wäre. und deshalb wollen wir, dass die Grundlagen dafür geschaffen werden, dass sie wieder erhoben werden kann. natürlich nicht bei denjenigen, die nur 1 kleines Vermögen haben, sondern es geht schon um sehr große. aber es wär gerecht und es würde helfen, dass zum Beispiel die Länder mehr Geld für Bildung und Kinderbetreuung ausgeben können. keine schlechte Sache.;W&F
7463165657543085334;Es bedrückt mich zutiefst persönlich, was in Aschaffenburg passiert ist. Wir haben mit vielen Maßnahmen dafür gesorgt, dass sich Dinge ändern. Es gibt ein erhebliches Vollzugsproblem. Alle müssen jetzt ihre Aufgaben machen. Davon darf jetzt niemand ablenken.;1737653666;DE;296;53067;1722;210;7463165789417310998;[];teamolafscholz;;;wir sind alle betroffen, empört, erschrocken über das, was wir Aus Aschaffenburg gehört haben, 1 furchtbarer, brutaler Anschlag, 1 Kind ist gestorben, jemand, der helfen wollte, ist gestorben, viele sind verletzt. das kann so nicht weitergehen. wir müssen alles dafür tun, dass sich solche Dinge nicht wiederholen, und deshalb ist es auch wichtig, dass alle notwendigen erforderlichen Maßnahmen ergriffen werden. wir haben mit dem Gesetzen der letzten Zeit und mit vielen praktischen Maßnahmen dafür gesorgt, dass sich Dinge ändern. wir haben die Möglichkeiten zur Abschiebung erleichtert, wir haben dafür gesorgt, dass es eine längere Haftdauer im abschiefe geharsam gibt. wir haben sichergestellt, dass es viele Möglichkeiten gibt, jemanden, der hier nicht bleiben kann, zurückzuführen. aber es gibt erkennbar 1 erhebliches vollzugsdefizit und deshalb muss jetzt es aufhören, dass nicht alle alles tun dafür, dass man diejenigen, die nicht hier bleiben können, hier nicht auch zurückführt und dass es möglich ist, dass sie frei herumlaufen, wo das nicht vertretbar, akzeptabel und in Ordnung ist. es gibt offensichtlich vollzugsdefizite, insbesondere in diesem Fall bei den bayerischen Behörden, die 1 großes Problem sind. darüber müssen wir diskutieren und es muss dafür gesorgt werden, dass sich die Sachen ändern. die Regierung wird alles dafür tun, dass wir den Kurs fortsetzen, den wir eingeschlagen haben, ganz praktisch, dass wir dafür gesorgt haben, dass die Rückführung steigen, dass die Zahl der irregulär nach Deutschland kommenden sich reduziert. und diese Aufgabe, diese Maßnahme muss fortgesetzt werden dafür, dass wir Sicherheit in Deutschland gewährleisten können. lassen sie mich. noch hinzufügen, es bedrückt mich zutiefst persönlich, was da in erschaffenburg passiert ist. und das wird auch noch Lange so sein. und deshalb werde ich nicht akzeptieren, dass diejenigen, die ihre Aufgaben machen müssen, sich jetzt damit beschäftigen, davon abzulenken. sie sollten sich an die Arbeit machen. das wäre gut für unser Land.;S&O
7462823317259570454;Nur zu sagen, es soll mehr Geld ausgegeben werden, ist nicht der Weg. #OlafScholz #Bundeskanzler #SPD ;1737573962;DE;22;35419;950;244;7462823323232111383;['spd', 'bundeskanzler', 'olafscholz'];teamolafscholz;;;Friedrich Mert sagt, mehr Geld ausgeben is ohne weiteres drin stimmt's? nein, das kann man nich einfach machen. natürlich kann man beschließen Geld auszugeben, aber niemals kann man sich vor der Frage drücken zu beantworten, wo das Geld herkommen soll. und da uns für den Laufenden Haushalt in diesem Jahr schon mehr oder weniger 25 Milliarden Euro fehlen, muss man erst recht, wenn man noch mehr ausgeben will, sagen, wo das Geld herkommen soll. und zwar einmal für die Summe, die schon fehlt und für die, die man zusätzlich ausgeben will. auch merkwürdigerweise halten sich ja einige Leute, die sowas sagen für besonders gute Haushälter. ne, das kann ich nich unterstreichen.;W&F
7462800719767162134;Wird jetzt ein bisschen länger, aber ich möchte das hier unbedingt erklären. Ich sage euch ehrlich meine Pläne für unser Land und euren Geldbeutel – und erwarte das im Wahlkampf auch von allen anderen. #OlafScholz #Bundeskanzler #SPD @SPD ;1737568699;DE;239;112596;3837;1875;7462800831258299158;['spd', 'bundeskanzler', 'olafscholz'];teamolafscholz;;;und ich hab das Gefühl, ich sage das hier so offen, im Augenblick wird mit größter Intensität, großer Umsicht das deutsche Volk belogen. wir sind in ner ganz besonderen Situation. überall fehlt das Geld für die vielen Aufgaben, die wir haben und deshalb muss man darüber reden, wie wir das Geld aufbringen, dass wir für eine gute Zukunft brauchen und wo es herkommen soll. da verweigern sich ganz viele gegenwärtig in der Debatte und deshalb mal n bisschen was zu zahlen. also für den Haushalt des Laufenden Jahres, jetzt 2.025, fehlen so Plus -25 Milliarden Euro, mal mehr, mal weniger, je nachdem wie sich 1 gar und Ausgaben entwickeln. und selbst wenn man unterstellt, dass wir in diesem Jahr nicht alles ausgeben, bleibt das eine Summe, die mehr oder weniger 15 Milliarden ausmacht. und niemand beantwortet die Frage, wo das Geld herkommen soll. ich habe sie beantwortet. ich habe gesagt, wir müssen die Ukraine zum Beispiel unterstützen, das kostet uns 1/2 Milliarden und 1 bisschen mehr wollen tun wollen auch 15, aber dann muss das extra finanziert werden durch gesonderte Kredite. andere antworten liegen öffentlich nich vor, alle schweigen. dabei haben einige bestimmt Listen, was sie sich vorstellen und einige haben sogar gesagt, wie die FDP, also was bei der Rente an Verschlechterung zu machen, den Kommunen Geld wegzunehmen oder an vielen, vielen anderen stellen, die für die Zukunft wichtig sind. soll bei den Straßen gespart werden, wo wir doch da mehr investieren soll? soll bei der Bahn gespart werden? obwohl wir da mehr investieren müssen, damit sie endlich pünktlich wird. sollen wir überhaupt die Investition in unsere Schulen, in neue Wohnung und Anders zurückfahren? ich finde, da darf man nicht mehr schweigen. und die Frage wird übrigens für die kommende Legislaturperiode, also über die Zeit, über die jetzt bei der Bundestagswahl abgestimmt wird, noch mal relevant. denn wir haben uns ja auf den Weg gemacht, mehr Geld für die Bundeswehr auszugeben. das is auch richtig, 2 Prozent der Wirtschaftsleistung. dafür hab ich 1 Sondervermögen im Deutschen Bundestag durchgesetzt, auch eine kreditaufnahme von 100 Milliarden. dieses Sondervermögen is bald Aus, also 2.027. und dann fehlen uns pro Jahr 30 Milliarden. wo kommen die her? Mein Vorschlag is klar, an Deutschland vor finanzieren wir so, dass wir genügend Kraft haben für die Bundeswehr, die Investition in bestimmte Teile unserer Infrastruktur. und mit einer Reform der Schuldenbremse Sorgen wir dafür, dass wir mehr Spielraum haben. können. wir übrigens auch. alle Länder, mit denen ich mich treffe, die USA, Kanada, Japan, Großbritannien, Frankreich, Italien, die wirtschaftsstarken Demokratien haben Staatsschulden von über 100 Prozent Deutschland hat eine staatsschuld, die sinkt Richtung 60 Prozent, halb zu viel wie die USA fast. da können wir doch das notwendige hinkriegen. ich werbe für Ehrlichkeit, jeder soll sagen, wie er das finanzieren will. ich habe gesagt, wie es geht.;W&F
7462399877155425538;Alle können in Deutschland und Europa frei ihre Meinung äußern – auch Milliardäre. Aber wir akzeptieren keine Unterstützung rechtsextremer Positionen. #freedomOfSpeech #Bundeskanzler #OlafScholz ;1737475372;DE;353;161470;11587;979;7462399861355203350;['freedomofspeech', 'bundeskanzler', 'olafscholz'];teamolafscholz;;;"We have, uh, the freedom of speech in Europe and in Germany. Everyone can, uh, say what he wants, um, even if he is a billionaire. What we do not accept is if this is supporting extreme right positions. And that is what I would like to repeat again.
";S&O
7462282725374889238;Mit mir als Bundeskanzler gibt’s mehr für Dich.  #OlafScholz #Bundeskanzler #SPD ;1737448099;DE;49;45121;2228;599;7462282694240537366;['spd', 'bundeskanzler', 'olafscholz'];teamolafscholz;;;"Wachstum, zukunftsfähigkeit und Zusammenhalt und Gerechtigkeit, da sagen ja einige, das entwickelt sich alles von selbst. ha ha. dazu muss man Vorschläge machen und ich habe welche gemacht. wer sichergehen will, dass wir Gerechtigkeit ausbauen in diesem Land, dass wir eine stabile Rente haben, dass wir dafür sorgen, dass die Löhne steigen, der Mindestlohn, die normalen Löhne, dass es Entlastung gibt, der kann das nicht hinkriegen, in dem Steuersenkung für Spitzenverdiener beschlossen werden, sondern indem man sein Kreuz bei der Sozialdemokratischen Partei Deutschlands macht.
";W
7469539292419837206;Alle sollen so glücklich sein, wie sie das möchten. #TVDuell #Bundeskanzler #Queer;1739137646;DE;19987;2327310;323427;4251;7469539309238094614;['queer', 'bundeskanzler', 'tvduell'];teamolafscholz;;;dass es für die Trump Regierung nur 2 Geschlechter gibt, Herr März, ist eine Entscheidung die ich nachvollziehen kann. Herr Scholz, ich halte das für unangemessen. jeder Mensch soll so glücklich sein, wie er glücklich sein möchte. ja und ich finde, wenn Menschen sich nicht einordnen wollen, dann soll ihnen das auch möglich gemacht werden das zu zeigen. uns andere geht das ja nix an. ich möchte nicht in einer Welt leben, in der wir jemanden, der dann glücklich ist sagen, das machen wir dir nicht möglich.;W
7469522199876144407;Wer wenig verdient, soll mehr verdienen. #OlafScholz #Kanzler #TVDuell  #MitteStattMerz @SPD ;1739133666;DE;2415;933418;73011;1725;7469522192717826838;['kanzler', 'tvduell', 'olafscholz', 'mittestattmerz'];teamolafscholz;;;"ich will ausdrücklich sagen, das unterscheidet uns ja. da müssen wir ja nichts machen. ich bin dafür, dass die Leute, die wenig Geld verdienen, mehr Geld verdienen.
";S&A
7469515536867642646;Warum soll man so doof sein? Die Vorschläge von Friedrich Merz widersprechen deutschem und europäischem Recht. Wenn das größte Land in der Mitte Europas hart errungene Kompromisse aufkündigt, hätte das schlimme Folgen. Friedrich Merz zerstört die Grundlage europäischer Zusammenarbeit und er müsste damit leben, dass seine Vorschläge nach einer Woche Makulatur sind.  #OlafScholz #Kanzler #TVDuell #MitteStattMerz;1739132116;DE;485;498067;24515;1710;7469515549194652438;['kanzler', 'tvduell', 'olafscholz', 'mittestattmerz'];teamolafscholz;;;"es ist gegen deutsche Interessen, was Herr Merz hier vorschlägt. es ist gegen alles, was für unser landeswohl, für das wohl unseres Landes von größter Bedeutung ist. und deshalb sage ich, warum soll man so doof sein? ich sage es mit diesen klaren Worten, warum soll man so doof sein, dass in dem Augenblick, in dem Deutschland endlich unter meiner Führung nach vielen, vielen Jahren durchgesetzt hat, wofür wir Lange gekämpft haben, dass die anderen, diejenigen, die in ihren Ländern das Verfahren durchführen müssen, wieder zurücknehmen, dass wir dann sagen, aber kurz vor Schluss halten wir uns nicht an das Recht und machen Ausnahme Regeln geltend, die vor dem europäischen Gerichtshof und vor jedem Verwaltungsgericht in Deutschland schon mehrfach gescheitert sind. Herr März würde nach einer Woche damit leben müssen, dass alle seine Ankündigung nur noch Makulatur sind, weil sie von Gerichten aufgehoben sind.
";W
7469510141516254486;Friedrich Merz hat sein Versprechen, nicht mit der extremen Rechten zusammen zu arbeiten, gebrochen. Das war ein Wort- und ein Tabubrch. Das sehen viele Bürgerinnen und Bürger in unserem Land so – ich auch.  #OlafScholz #Kanzler #TVDuell @SPD  ;1739130859;DE;84;151197;8200;300;7469510149688331030;['kanzler', 'tvduell', 'olafscholz'];teamolafscholz;;;ich hab öffentlich und in vielen Hintergründen Wochen und Monate lang gesagt, dass ich an März glaube, entsprechend seine Aussage Aus dem November letzten Jahres zu handeln, was ja auch die ehemalige Bundeskanzlerin Merkel noch einmal in Erinnerung gerufen hat. das war ja sehr präzise und da wurde schon von Herrn März gesagt, das, was er jetzt gemacht hat, ist eine Zusammenarbeit, die er ausschließt. so waren seine Worte vom November. jetzt hat er das gemacht und in Kauf genommen. ich sag noch mal für gar nichts, was irgendwie dabei rausgekommen ist. und das ist 1 Wort unter buhbruch und deshalb kann ich Mir leider nicht mehr sicher sein. ich wünsche es Mir natürlich, aber ich bin Mir nicht sicher.;W
7469432410132860182;Olaf Scholz #Mentality.  #OlafScholz #Bundeskanzler #SPD ;1739112762;DE;83415;4904836;555895;5788;7469432418462632726;['mentality', 'spd', 'bundeskanzler', 'olafscholz'];teamolafscholz;;;"Olaf Scholz, Mach die Preise runter. ich halt mich kurz, warum sollten Frauen sie wählen? ich halt mich auch kurz, weil ich Feminist bin, weil wir nicht so faul sind, wie Herr März immer wieder erzählt, sondern weil wir fleißig sind in Deutschland. bitte aufnehmen. aber es ist natürlich schon, dass ist auch was damit zu tun hat, dass ich meine Frau sehr liebe. Olaf, es darf keine Zusammenarbeit mit extrem rechten Parteien in Deutschland geben, zu keinem Zeitpunkt und nirgendwo. sie haben einfach zu viel Geld in der Tasche, deshalb verstehen sie das nicht. und nicht sie, sondern ich habe den Mindestlohn angehoben.
";W
7469372783290600726;Meine Mitte-Garantie für dich. #OlafScholz #Bundeskanzler #SPD @SPD ;1739098880;DE;435;183760;12659;2228;7469372784776645398;['spd', 'bundeskanzler', 'olafscholz'];teamolafscholz;;;liebe Bürgerinnen und Bürger, am 23.februar entscheiden sie, wie Deutschland in Zukunft regiert wird. die SPD und ich als Bundeskanzler stehen für eine Politik Aus der Mitte, für die Mitte. wir investieren kräftig in unsere Infrastruktur und gute Arbeitsplätze. wir sorgen für mehr Netto, für bezahlbares Leben, für Sicherheit und den Schutz unserer Demokratie. das ist unsere Mitte Garantie. ich habe ihnen dazu auch einen Brief geschrieben. ich bitte sie um ihr vertrauen und um ihre Stimme am 23.februar. ihr Olaf Scholz.;W
7469094394918980886;Antwort auf @Nic Einiges erreicht - aber bei entscheidenden Fragen ging es jetzt in der Regierung nicht mehr weiter. Deshalb habe ich dafür gesorgt, dass ihr am 23. Februar über die wichtigen Zukunftsfragen für unser Land abstimmen könnt. #OlafScholz #Bundeskanzler #SPD;1739034061;DE;424;396941;19303;2924;7376281166866974739;['spd', 'bundeskanzler', 'olafscholz'];teamolafscholz;;;Nick schreibt, der Bruder redet so, als wäre er die letzten 3 Jahre in der Opposition gewesen und nicht Bundeskanzler. ich war Bundeskanzler und ich bin es immer noch und ich habe dafür gesorgt, dass wir mit ziemlich großen Herausforderungen gut zurecht gekommen sind. aber 1 paar Sachen konnten in den letzten Jahren eben nicht richtig gelöst werden, weil es keine Einigkeit in der Regierung gab. und die wichtigste Frage ist, wer bezahlt die Rechnung? ich sage, das sollten nicht die Bürgern und Bürger sein. es gibt Alternativen. wir können zum Beispiel dafür sorgen, dass unser Steuersystem etwas gerechter ist. und es wäre falsch, so wie CDU, CSU jetzt sagen, dass man Steuersenkung macht für das eine Prozent, die das Allermeiste verdienen, für die die 10 Prozent, die das meiste verdienen, wenn sowieso an Allen Ecken und enden das Geld fehlt. und man muss auch sagen, wie man die Aufgaben Schultern will, die vor uns liegen. für Investitionen. Mein Vorschlag ist, dass die Bürger und Bürger mit ihrem Kreuz bei der SPD sicherstellen, dass wir zum Beispiel mehr Investitionen in die Infrastruktur mit einem deutschlandform bewältigen können. dass wir dafür Sorge tragen können, dass die Schuldenbremse reformiert wird, so dass wir mehr Spielraum haben, um was für die Sicherheit zu tun und gleichzeitig unsere Straßenbahn in Ordnung zu bringen oder unser soziales Sicherungssystem, die Rente, die Gesundheitsvorsorge, die Pflege auf guten Zustand zu bringen.;W
7468984846543490326;Schwangerschaftsabbrüche sind keine Straftat! Es braucht diese moralische Klarstellung. #OlafScholz #Bundeskanzler #SPD ;1739008556;DE;982;238508;24320;453;7468984843444636438;['spd', 'bundeskanzler', 'olafscholz'];teamolafscholz;;;es ist einfach nicht richtig, dass Schwangerschaftsabbrüche im Strafgesetzbuch geregelt sind. herzlich willkommen, Herr Bundeskanzler! hallo, lieber Olaf! ihr möchtet ja auch gerne noch das Ende der Legislaturperiode, den Paragraph 218, abschaffen. warum ist das Aus deiner Sicht so wichtig? es ist einfach nicht richtig, dass Schwangerschaftsabbrüche im Strafgesetzbuch geregelt sind. und selbst wenn das irgendwie alles geht, was ja gar nicht stimmt, überall, weil die Wirklichkeit manchmal sehr, sehr kompliziert ist, braucht es auch diese moralische Klarstellung. es handelt sich nicht um eine Straftat, und ich finde es in der Zeit, dass wir das festhalten.;S&O
7468776955320503574;Was ist die größte Chance für Deutschland 2025? Was würde ich machen, wenn ich einen Wunsch frei hätte? Und wie schaffen wir mehr Diversität? Im Podcast „FAST & CURIOUS“ stelle ich mich den Fragen von @verenapausder.  #OlafScholz #Bundeskanzler #SPD;1738960150;DE;86;68012;3069;579;7376161469884123148;['spd', 'bundeskanzler', 'olafscholz'];teamolafscholz;;;die größte Chance für Deutschland 2025 ist, dass wir zusammenhalten und die extremen rechten zurückweisen. wenn ich einen Wunsch frei hätte, würde ich dafür sorgen, dass äh, diejenigen, die sich anstrengen und wenig verdienen, besser wegkommen. das sag ich auch hier. also 1 höherer Mindestlohn. Europa soll in der Welt bekannt sein für Innovation, fortschrittlichkeit, 1 gutes Bildungswesen, für 1 modernes Leben und viel, viel Offenheit. der beste Hebel für mehr Diversität ist Offenheit. und insbesondere wenn es darum geht, dass Frauen mehr in Führungsposition kommen, geht's darum, dass wir auch verstehen, dass das wirklich Hindernisse gibt, die den Frauen begegnen, die wir angehen müssen. ich bin deshalb auch immer dafür, dass wir in der Politik auch mit Quoten arbeiten. und ich hab mich sehr dafür eingesetzt, dass wir Gesetze machen, die was vorschreiben. für die aufsichtsräte sehr große Unternehmen, für die Vorstände große Unternehmen. von alleine kommt da nichts, die Widerstände sind zu groß. wir müssen das schon aktiv wollen. am meisten stolz bin ich auf, dass äh, wir es geschafft haben, wo 1 krieg in Europa herrscht, 2 Flugstunden von uns, das Land, das angegriffen wird, nicht alleine zu lassen, unsere ganze Politik zu ändern, mehr für Sicherheit zu tun, aber gleichzeitig zu erreichen, dass der Krieg sich nicht ausweitet zu einem Krieg zwischen Russland und der NATO.;P
7468650771194645782;Geschichten wie die, dieses jungen Mannes berühren mich zutiefst. Sie erinnern uns daran, wie wichtig es ist, mit Respekt und Menschlichkeit aufeinander zuzugehen. Deswegen finde ich die derzeit geführten Debatten in ihrer Art und Weise nicht richtig. Es ist für mich unerträglich, wie Hass und Spaltung gesät werden, mit dem Ziel, uns als Gesellschaft zu entzweien. Ich stelle mich entschieden gegen solche Kräfte, die versuchen, Bürgerinnen und Bürger gegeneinander auszuspielen. Wir dürfen nicht zulassen, dass unsere Werte und unser Zusammenhalt untergraben werden.;1738930773;DE;2741;823397;49371;1663;7468650795023420182;[];teamolafscholz;;;ich bin 2.015 nach Deutschland gekommen ähm mit 15 Jahre. in der Zeit hab ich ähm. also musste ich von 7. Klasse wieder anfangen. ich hab ne Ausbildung angefangen und erfolgreich abgeschlossen. ich hab Fachhochschulreife nach äh geheult und jetzt studier ich äh. an der AfD Wirtschaftsingenieurwesen. ich hab 2 Brüder hier, beide machen ne Ausbildung, einer zum Pflegefachmann, einer zum schutzschutz mekanthronika. sagen sie den Politikern um sich herum nicht, hey Leute, wenn ihr das Thema debattiert, seid doch etwas vorsichtiger. wir sind 1. Einwanderungsland, wir haben viele Menschen mit Migrationshintergrund. wenn wir so über Migration sprechen, dass es immer schlecht war, dass das auch die Menschen verletzt, die hier was erreicht haben oder sich integrieren wollen, denn letztendlich wollen sie auch hier 1 Teil der Gesellschaft werden. das berührt mich zutiefst, weil es das is, was ich auch im Deutschen Bundestag anderen entgegen gerufen habe. was macht ihr eigentlich, wenn ihr bedenkt, dass fast 30 Prozent unserer Bevölkerung auf die eine oder andere Weise hier zugewandert ist und was sie beschreiben, das begegnet Mir ununterbrochen. sie sind übrigens heute ich glaube der 3., der 21415 gekommen ist und Mir so wie sie seine Bildungs und berufsgeschichte erzählt, super integriert is. und diese Bürgern und Bürger unseres Landes, so will ich das ausdrücklich sagen, haben es verdient, dass wir uns vor sie stellen und die Spaltung, das Gift, dass die AfD in unsere Gesellschaft senden will, muss von uns gemeinsam zurückgewiesen werden.;M
7468411382266875158;Wer St. Ingbert besucht, sollte bei Schleppi Halt machen und dort eine gute Currywurst essen. Ein Tipp, den ich gern angenommen habe. #OlafScholz #Bundeskanzler #SPD #currywurst ;1738875032;DE;576;315504;17273;1180;7468411375082851094;['spd', 'currywurst', 'bundeskanzler', 'olafscholz'];teamolafscholz;;;"und Mir wird jeder wissen mit Kameras begleitet. ja danke. und was heißt schleppi? von Mir sollte schleppi, wenn ich beim schleppi gelernt hab. so tschau. vielen Dank ne tschüss!
";P
7468314430967942422;Antwort auf @mk78 Mit Sicherheit stabile Renten. #OlafScholz #Bundeskanzler #SPD #Rente;1738852460;DE;31;77332;1439;720;7468314434268810006;['spd', 'rente', 'bundeskanzler', 'olafscholz'];teamolafscholz;;;MK 78 schreiben, warum wird das Rentensystem nicht angepasst? jeder, der 1 bisschen denken kann, erkennt, dass es so nicht weitergehen kann. das Rentensystem hat viele Krisen und ganz fruchtbare Katastrophen überstanden. deshalb sollten wir ja nicht so leichtfertig darüber reden. wer jetzt mit 17 die Schule verlässt, der hat 1 paar Jahrzehnte, in den er Beiträge zahlen muss. und deshalb ist es ganz wichtig, dass wir sicherstellen, dass am Ende da auch was Vernünftiges rauskommt. die gesetzliche Rente ist das Wichtigste Vermögen, dass die meisten Bürger und Bürger haben. deshalb setze ich mich für eine rentengarantie, 1eine stabile Rente, auf die man sich verlassen kann. was müssen wir tun, damit das alles finanzierbar bleibt? dafür sorgen, dass es viele erwerbstätige, viele beschäftigte gibt. so hat das übrigens in den letzten Jahren auch geklappt und alle Prognosen, dass es sich nicht rechnet, sind nicht eingetreten. Aus dem einfachen Grund, mehr Leute arbeiten. und wir müssen das auch in der Zukunft sicherstellen. dass Junge Leute eine gute Ausbildung haben, eine Berufsausbildung oder 1 Studium, damit sie in ihrem ganzen Arbeitsleben schöne und ordentliche Perspektiven haben. oder dass Junge Familien es leichter haben, wenn sie Kinder und berufliche Tätigkeit vereinbaren wollen. also ganz viel, was wir tun können. eine Sache hilft übrigens auch, wenn immer wieder Leute Aus dem Ausland mit anpacken. sowas in der Vergangenheit, so muss es auch in der Zukunft sein.;S&A
7468247062274952470;Mein Plan für mehr bezahlbaren Wohnraum.  #OlafScholz #Bundeskanzler #SPD ;1738836777;DE;52;71191;3188;546;7468247065336974103;['spd', 'bundeskanzler', 'olafscholz'];teamolafscholz;;;bitte aufnehmen. wir haben einen riesengroßen Bedarf an Neubau und Sozialwohnungen. sie wissen doch immer eine Lösung und vielleicht haben sie dafür auch eine, mehr Geld für den geförderten Wohnungsbau, weil man sich auch mit einem guten Einkommen manche mieten nicht leisten kann. wir müssen aufstocken, wir müssen dazwischen bauen, wir müssen verdichten, aber wir müssen auch zusätzliches bau Land ausweisen. wer sich davor drückt, wird die Wohnungsnot und den wohnungsmangel in Deutschland niemals bekämpfen. ansonsten gibt's natürlich das Mietrecht und deshalb komm ich auf 1 Instrument noch zu sprechen, das bei dieser Wahl mitentschieden wird. das ist die Mietpreisbremse und wenn das ausläuft, wäre das nicht gut und deshalb Werbe ich dafür Kreuz bei der SPD, dann geht's gut Aus.;W
7468032626419338518;Alle gucken was anderes, hier auf TikTok oder im Fernsehen. Wie gut ist es aber, wenn alle miteinander reden. @Max 🌈 @LIⓂ️O WEST💫✨ @Niko Kappe | Generation TikTok @Brooklyn🍉 @Leonie Löwenherz 🌈 ;1738786848;DE;618;181238;12405;467;7468032641093667607;[];teamolafscholz;;;geht's direkt los oder wie sieht's Aus? also mit Olaf Scholz? 1 TikTok Verbot in Deutschland? ja oder nein? nein Olaf Scholz super hässlich. woher ist ihr Schuhe auf? die sind ganz normal Aus dem Schuhladen. das wir müssen sicherstellen, dass gleiche Arbeit gleich bezahlt wird. sie haben letzten Herbst als 1.. Kanzler ne queer politische rede gehalten. warum war das für sie n Anliegen? Mir war das wichtig, weil das ja schwierige Zeiten sind, indem es auch viele anfeinde und gibt gegen Quere Menschen. und ich glaube, dass es dann auch gerade wichtig ist, dass sich Politiker und in dem Fall auch der Bundeskanzler bekennen und eine klare Position beziehen tschüss allerseits, schön, dankeschön, viel Spaß!;P
7467977421741018390;🤳😎 @Max 🌈 @LIⓂ️O WEST💫✨ 🌈 @Niko Kappe | Generation TikTok @Brooklyn🍉 @Leonie Löwenherz 🌈 ;1738773995;DE;51;46467;1831;134;7467977414832917270;[];teamolafscholz;;;Herr Scholz, vielleicht irgendwie so, dass ihr das irgendwie so denkt, bester Mann?;
7467924738019593474;Bembel 🤝 Gebabbel  @Andre Schnura @SPD  #OlafScholz #Bundeskanzler #SPD ;1738761728;DE;91115;3685818;356511;3288;7467924718303021846;['spd', 'bundeskanzler', 'olafscholz'];teamolafscholz;;;ja, es gibt also nicht nur schlechtes von künstlicher Intelligenz zu sagen. du darfst doch nicht singen. den Hessel hätten wir gesagt, der babbelt scheiße, das hätte ich gesagt, wäre ich Hessel. seid ihr 2 euch schon mal begegnet? also außer in der heute Show, ich glaube wir haben keinen gemeinsamen Auftritt. es wurde Zeit. nein, nein, nein, ja, fand ich auch von John Legend, all of Me. gibt's irgend n Bezug zu dem Lied oder hast du's dir ausgesucht, weils dir gefällt? na, ich hab's natürlich ausgesucht, weils Mir gefällt. aber es ist natürlich schon, dass ist auch was damit zu tun hat, dass ich meine Frau sehr liebe. ah, sehr schön, das kosten nen Zahn. Bleaching, ja, gestern wusste ich's noch. ja, gestern wusste ich's. wenn man sehr viel, sehr oft joggt, fällt man AB und zu hin, aber nicht immer aufs Auge. es war gar nicht so viel, aber ich wusste, es wird ja anschwellen und ähm, es war ja nix. ich kann ja arbeiten. ja, aber wie sieht das Aus? also hab ich Mir diese Maske Aus der Apotheke besorgt. das Lied für den Kanzler spielen wir mal 1. da, da. haha. was kommt von dir Äpple? was ist n das Apfelbaum? ja, das ist Mir schon klar hier, das ist, das ist mal schlachseite. der Scholz bringt Äpple nach Frankfurt. das musst du dir mal vorstellen.;
