id,video_description,create_time,region_code,share_count,view_count,like_count,comment_count,music_id,hashtag_names,username,effect_ids,playlist_id,voice_to_text,partei
7455621363936529686,Noch 52 Tage bis zur Bundestagswahl 📅✨ #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen #btwahl2025 #countdown #bundestag ,2025-01-03 09:38:47,DE,0,2912,20,17,7.455621361810083e+18,"['countdown', 'csu', 'politik', 'bundestag', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025', 'btwahl2025']",dorobaer,,,heute sind es noch genau 52 Tage bis zur Bundestagswahl.,cdu_csu
7454990120303791382,Noch 53 Tage bis zur Bundestagswahl 📅✨ #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen #btwahl2025 #countdown #bundestag ,2025-01-01 16:49:12,DE,0,2851,16,21,7.454990127421607e+18,"['countdown', 'csu', 'politik', 'bundestag', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025', 'btwahl2025']",dorobaer,,,heute sind es noch genau 53 Tage bis zur Bundestagswahl.,cdu_csu
7461912787195989250,Noch 34 Tage bis zur Bundestagswahl 📅✨ #bundestagswahl #cducsu #csu #bundestagswahl2025 #wahlen #btwahl2025 #politik #countdown #bundestag ,2025-01-20 08:32:51,DE,3,1892,19,7,7.461912775766576e+18,"['countdown', 'csu', 'politik', 'bundestag', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025', 'btwahl2025']",dorobaer,,,heute sind es noch genau 34 Tage bis zur Bundestagswahl.,cdu_csu
7461685231150599426,Noch 35 Tage bis zur Bundestagswahl 📅✨ #bundestagswahl #cducsu #csu #bundestagswahl2025 #wahlen #btwahl2025 #politik #countdown #bundestag ,2025-01-19 17:49:40,DE,1,1817,13,7,7.461685240726048e+18,"['countdown', 'csu', 'politik', 'bundestag', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025', 'btwahl2025']",dorobaer,,,heute sind es noch genau 35 Tage bis zur Bundestagswahl.,cdu_csu
7461341114813992214,Noch 36 Tage bis zur Bundestagswahl 📅✨ #bundestagswahl #cducsu #csu #bundestagswahl2025 #wahlen #btwahl2025 #politik #countdown #bundestag ,2025-01-18 19:34:19,DE,6,2299,19,6,7.4613411204938e+18,"['countdown', 'csu', 'politik', 'bundestag', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025', 'btwahl2025']",dorobaer,,,,cdu_csu
7460870486977744150,Noch 37 Tage bis zur Bundestagswahl 📅✨ #bundestagswahl #cducsu #csu #bundestagswahl2025 #wahlen #btwahl2025 #politik #countdown #bundestag ,2025-01-17 13:08:06,DE,1,1633,15,10,7.460870471567937e+18,"['countdown', 'csu', 'politik', 'bundestag', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025', 'btwahl2025']",dorobaer,,,heute sind es noch genau 37 Tage bis zur Bundestagswahl.,cdu_csu
7460451543351905558,Noch 38 Tage bis zur Bundestagswahl 📅✨ #bundestagswahl #cducsu #csu #bundestagswahl2025 #wahlen #btwahl2025 #politik #countdown #bundestag ,2025-01-16 10:02:23,DE,2,1553,13,3,7.460451530048163e+18,"['countdown', 'csu', 'politik', 'bundestag', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025', 'btwahl2025']",dorobaer,,,heute sind es noch genau 38 Tage bis zur Bundestagswahl.,cdu_csu
7460053858102889750,Noch 39 Tage bis zur Bundestagswahl 📅✨ #bundestagswahl #cducsu #csu #bundestagswahl2025 #wahlen #btwahl2025 #politik #countdown #bundestag ,2025-01-15 08:19:08,DE,0,1253,10,3,7.460053791447043e+18,"['countdown', 'csu', 'politik', 'bundestag', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025', 'btwahl2025']",dorobaer,,,heute sind es noch genau 39 Tage bis zur Bundestagswahl.,cdu_csu
7459688619100376342,Noch 40 Tage bis zur Bundestagswahl 📅✨ #bundestagswahl #cducsu #csu #bundestagswahl2025 #wahlen #btwahl2025 #politik #countdown #bundestag ,2025-01-14 08:41:56,DE,0,1867,15,4,7.459688584531037e+18,"['countdown', 'csu', 'politik', 'bundestag', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025', 'btwahl2025']",dorobaer,,,heute sind es noch genau 40 Tage bis zur Bundestagswahl.,cdu_csu
7459368003709193494,Wenn das Fertigmachen nur wirklich so schnell ginge… #csuball #vorfreude #getreadywithme #fertigmachen #abendkleid #csuhassberge #hassberge #kreisverband ,2025-01-13 11:57:39,DE,68,25612,229,36,7.4593679762994e+18,"['getreadywithme', 'vorfreude', 'fertigmachen', 'abendkleid', 'kreisverband', 'hassberge', 'csuball', 'csuhassberge']",dorobaer,,,"I got the shoes. Makes me a princess, I guess",cdu_csu
7459330317170658582,Noch 41 Tage bis zur Bundestagswahl 📅✨ #bundestagswahl #cducsu #csu #bundestagswahl2025 #wahlen #btwahl2025 #politik #countdown #bundestag ,2025-01-13 09:31:28,DE,2,3445,28,9,7.459330297335713e+18,"['countdown', 'csu', 'politik', 'bundestag', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025', 'btwahl2025']",dorobaer,,,heute sind es noch genau 41 Tage bis zur bundestagswarnung.,cdu_csu
7458992952795352342,Noch 42 Tage bis zur Bundestagswahl 📅✨ #bundestagswahl #cducsu #csu #bundestagswahl2025 #wahlen #btwahl2025 #politik #countdown #bundestag ,2025-01-12 11:42:17,DE,0,1957,10,2,7.458992954951814e+18,"['countdown', 'csu', 'politik', 'bundestag', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025', 'btwahl2025']",dorobaer,,,heute sind es noch genau 42 Tage bis zur Bundestagswahl.,cdu_csu
7458623925870808342,Noch 43 Tage bis zur Bundestagswahl 📅✨ #bundestagswahl #cducsu #csu #bundestagswahl2025 #wahlen #btwahl2025 #politik #countdown #bundestag ,2025-01-11 11:50:16,DE,0,972,21,13,7.458623917691882e+18,"['countdown', 'csu', 'politik', 'bundestag', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025', 'btwahl2025']",dorobaer,,,,cdu_csu
7465634661838949654,Noch 24 Tage bis zur Bundestagswahl 📅🙌  #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen ,2025-01-30 09:15:32,DE,0,1687,32,8,7.465634658362248e+18,"['csu', 'politik', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025']",dorobaer,,,heute sind es noch genau 24 Tage bis zur Bundestagswahl.,cdu_csu
7465375688648887574,Versprochen. Gehalten! Das Gewalthilfegesetz wird einen echten Unterschied für von Gewalt betroffene Frauen machen. 🙏 #cducsu ,2025-01-29 16:30:31,DE,2,7374,90,12,7.465375672246308e+18,['cducsu'],dorobaer,,,"Spruch ist, dass wir jetzt gemeinsam, gerne auch mit rot grün, die noch da sind, als rumf Regierung, uns als Union zusammensetzen und da würden wir auch die Hand reichen. selbstverständlich versprochen gehalten.
",cdu_csu
7465340197937483030,Noch 25 Tage bis zur Bundestagswahl 📅🙌  #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen ,2025-01-29 14:12:51,DE,0,1897,19,8,7.465341223357648e+18,"['csu', 'politik', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025']",dorobaer,,,heute sind es noch genau 25 Tage bis zur Bundestagswahl.,cdu_csu
7464933512240499990,Noch 26 Tage bis zur Bundestagswahl 📅🙌  #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen ,2025-01-28 11:54:42,DE,0,1412,18,2,7.464933507111603e+18,"['csu', 'politik', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025']",dorobaer,,,"heute sind es noch genau 26 Tage bis zur Bundestagswahl.
",cdu_csu
7464679697071262998,"Heute, am Internationalen Holocaust-Gedenktag, unterwegs mit vielen Bundestagskolleginnen- und Kollegen zum neuen Platz der Hamas-Geiseln. 90 Geiseln befinden sich nach wie vor in den Händen der Hamas. #freethemall #freethemnow ",2025-01-27 19:29:43,DE,1,1953,112,10,7.277602986661284e+18,"['freethemall', 'freethemnow']",dorobaer,,,,cdu_csu
7464593288088014102,Noch 27 Tage bis zur Bundestagswahl 📅🙌  #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen ,2025-01-27 13:54:26,DE,0,1311,21,10,7.464593290211069e+18,"['csu', 'politik', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025']",dorobaer,,,"heute sind es noch genau 27 Tage bis zur Bundestagswahl.
",cdu_csu
7464339253510573334,Noch 28 Tage bis zur Bundestagswahl 📅✨ #bundestagswahl #cducsu #csu #bundestagswahl2025 #wahlen #btwahl2025 #politik #countdown #bundestag ,2025-01-26 21:28:37,DE,1,1260,23,12,7.464339253738851e+18,"['countdown', 'csu', 'politik', 'bundestag', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025', 'btwahl2025']",dorobaer,,,"heute sind es noch genau 28 Tage bis zur Bundestagswahl.
",cdu_csu
7463956485249273110,Noch 29 Tage bis zur Bundestagswahl 📅✨ #bundestagswahl #cducsu #csu #bundestagswahl2025 #wahlen #btwahl2025 #politik #countdown #bundestag ,2025-01-25 20:43:17,DE,0,1493,27,14,7.463956495617527e+18,"['countdown', 'csu', 'politik', 'bundestag', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025', 'btwahl2025']",dorobaer,,,"heute sind es noch genau 29 Tage bis zur Bundestagswahl.
",cdu_csu
7463507914486041878,Noch 30 Tage bis zur Bundestagswahl 📅✨ #bundestagswahl #cducsu #csu #bundestagswahl2025 #wahlen #btwahl2025 #politik #countdown #bundestag ,2025-01-24 15:42:37,DE,0,698,10,5,7.463507914343419e+18,"['countdown', 'csu', 'politik', 'bundestag', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025', 'btwahl2025']",dorobaer,,,,cdu_csu
7463227045770726678,Noch 31 Tage bis zur Bundestagswahl 📅✨ #bundestagswahl #cducsu #csu #bundestagswahl2025 #wahlen #btwahl2025 #politik #countdown #bundestag ,2025-01-23 21:32:41,DE,2,1322,23,9,7.463227036200668e+18,"['countdown', 'csu', 'politik', 'bundestag', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025', 'btwahl2025']",dorobaer,,,"heute sind es noch genau 31 Tage bis zur Bundestagswahl.
",cdu_csu
7462738989636652310,Noch 32 Tage bis zur Bundestagswahl 📅✨ #bundestagswahl #cducsu #csu #bundestagswahl2025 #wahlen #btwahl2025 #politik #countdown #bundestag ,2025-01-22 13:58:47,DE,0,1136,13,5,7.462738984713276e+18,"['countdown', 'csu', 'politik', 'bundestag', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025', 'btwahl2025']",dorobaer,,,heute sind es noch genau 32 Tage bis zur Bundestagswahl.,cdu_csu
7462353321823571222,Noch 33 Tage bis zur Bundestagswahl 📅✨ #bundestagswahl #cducsu #csu #bundestagswahl2025 #wahlen #btwahl2025 #politik #countdown #bundestag ,2025-01-21 13:02:14,DE,4,2031,22,9,7.462353302408252e+18,"['countdown', 'csu', 'politik', 'bundestag', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025', 'btwahl2025']",dorobaer,,,heute sind es noch genau 33 Tage bis zur Bundestagswahl.,cdu_csu
7469393232888155414,Noch 14 Tage bis zur Bundestagswahl 📅🙌  #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen ,2025-02-09 12:20:39,DE,0,1440,32,19,7.46939322888828e+18,"['csu', 'politik', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025']",dorobaer,,,heute sind es noch genau 14 Tage bis zur Bundestagswahl.,cdu_csu
7469032023655468310,Noch 15 Tage bis zur Bundestagswahl 📅🙌  #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen ,2025-02-08 12:58:59,DE,0,1759,24,11,7.469032032186666e+18,"['csu', 'politik', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025']",dorobaer,,,heute sind es noch genau 15 Tage bis zur Bundestagswahl.,cdu_csu
7468618562983300374,Noch 16 Tage bis zur Bundestagswahl 📅🙌  #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen ,2025-02-07 10:14:34,DE,0,1428,22,11,7.468618550786805e+18,"['csu', 'politik', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025']",dorobaer,,,heute sind es noch genau 16 Tage bis zur Bundestagswahl.,cdu_csu
7468260694480276758,Noch 17 Tage bis zur Bundestagswahl 📅🙌  #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen ,2025-02-06 11:05:54,DE,0,1240,19,11,7.468260683646389e+18,"['csu', 'politik', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025']",dorobaer,,,heute sind es noch genau 17 Tage bis zur Bundestagswahl.,cdu_csu
7467876793463082262,Noch 18 Tage bis zur Bundestagswahl 📅🙌  #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen ,2025-02-05 10:16:10,DE,0,1346,17,9,7.467876795467976e+18,"['csu', 'politik', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025']",dorobaer,,,heute sind es noch genau 18 Tage bis zur Bundestagswahl.,cdu_csu
7467484226967981334,Noch 19 Tage bis zur Bundestagswahl 📅🙌  #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen ,2025-02-04 08:52:53,DE,0,1357,21,5,7.467484239777353e+18,"['csu', 'politik', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025']",dorobaer,,,heute sind es noch genau 19 Tage bis zur Bundestagswahl.,cdu_csu
7467168781945605398,Noch 20 Tage bis zur Bundestagswahl 📅🙌  #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen ,2025-02-03 12:28:43,DE,2,1310,19,6,7.467168800816811e+18,"['csu', 'politik', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025']",dorobaer,,,heute sind es noch genau 20 Tage bis zur Bundestagswahl.,cdu_csu
7466880909501811990,Noch 21 Tage bis zur Bundestagswahl 📅🙌  #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen ,2025-02-02 17:51:31,DE,2,1248,23,13,7.466880915388583e+18,"['csu', 'politik', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025']",dorobaer,,,heute sind es noch genau 21 Tage bis zur Bundestagswahl.,cdu_csu
7466438297540103446,Noch 22 Tage bis zur Bundestagswahl 📅🙌  #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen ,2025-02-01 13:13:59,DE,0,1786,25,15,7.466438301928001e+18,"['csu', 'politik', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025']",dorobaer,,,heute sind es noch genau 22 Tage bis zur Bundestagswahl.,cdu_csu
7466105558186069270,Noch 23 Tage bis zur Bundestagswahl 📅🙌  #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen ,2025-01-31 15:42:48,DE,0,1798,28,11,7.466105550750944e+18,"['csu', 'politik', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025']",dorobaer,,,heute sind es noch genau 23 Tage bis zur Bundestagswahl.,cdu_csu
7473124704291720450,Noch 4 Tage bis zur Bundestagswahl 📅🙌  #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen ,2025-02-19 13:40:38,DE,1,1822,27,2,7.473124706269203e+18,"['csu', 'politik', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025']",dorobaer,,,,cdu_csu
7473119176702528770,"Liebe Ricarda, wir müssen reden…@CDU Deutschlands @Team Merz 2025 #frauenfürmerz ",2025-02-19 13:19:12,DE,94,44656,1543,163,7.473119187460836e+18,['frauenfürmerz'],dorobaer,,,"reden wir doch mal über n paar Frauenthemen. auch wenn es in ihr Weltbild vielleicht nicht reinpasst, wir Frauen interessieren uns gar nicht nur für sympathische Typen, sondern für ganz konkrete Themen. na dann lass uns doch mal über 1 paar ganz konkrete Themen sprechen, liebe Ricarda. und zwar Frauenthemen. weißt du, es reicht einfach nicht, wenn sich Die Grünen wie 1 Mantra oder wie 1 Tattoo auf die Stirn die ganze Zeit feministische Außenpolitik oder überhaupt feministische Politik drauf tätowiert haben. wer war denn die letzten 3 Jahre bundesfrauenministerin? ja, weiß kaum jemand. Lisa Paus, auch von den Grünen. und was soll ich sagen? 1 frauenpolitischer Totalausfall. was wurde denn noch erreicht am Ende dieser Legislaturperiode? zum Beispiel das gewaltschutzgesetz. wer hats gemacht? die Union hats gemacht. ganz große Unterstützung von Friedrich März. und übrigens auch, weils vielleicht nicht in dein Weltbild passt, auch mit den Stimmen Aus Bayern abgestimmt im Bundesrat oder auch noch gemeinsam ganz am Schluss aber der Gesetzentwurf von der Union 1:1 umgesetzt, gestaffelter Mutterschutz bei Fehlgeburten. weil unser Gesetzentwurf einfach weitergehend war und besser war als der von rot und vor allem grün. gemeinsam auch mit dem Gewalt schutzgesetz, wo man noch etwas hätte machen können. auch da liegt 1 Gesetz in wovor, blockiert von rot, aber vor allem auch von grün. wir hätten beispielsweise auch bei Gewalttätern die Fußfesseln längst einführen können, wenn denn Die Grünen mitgemacht hätten. spannend, aber eigentlich traurig, dass die bundesfrauenministerin sich weigert, vorzugehen gegen Menschenhändler, gegen diejenigen, die Frauen. aufs schlimmste misshandeln. die sich nicht kümmert um zwangsprostituierte, weil sie sagt, sie müsste erst noch eine Evaluation abwarten. grüne Frauenpolitik, feministische Außenpolitik hat sich ja vor 3 Jahren eigentlich gar nicht so schlecht angehört. nur wenn die halt nicht mit Leben gefüllt wird. geht's den Frauen in Afghanistan besser als vor 3 Jahren? geht's den Frauen im Iran besser als vor 3 Jahren? war es? nein. und deswegen noch mal, es reicht nicht, sich Feminismus auf die Stirn zu tätowieren. man muss Frauenpolitik auch Leben. und deswegen, eine gute, eine starke, eine erfolgreiche Politik für Frauen gibt's nur mit der Union und mit Friedrich Merz.
",cdu_csu
7472749195800186114,Noch 5 Tage bis zur Bundestagswahl 📅🙌  #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen ,2025-02-18 13:23:30,DE,2,2188,27,5,7.472749190449253e+18,"['csu', 'politik', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025']",dorobaer,,,heute sind es noch genau 5 Tage bis zur Bundestagswahl.,cdu_csu
7472402643411848470,Expectation vs. Reality - Wahlkampfedition 🥶🥶🥶 #bundestagswahl #wahlkampfliebe ,2025-02-17 14:58:43,DE,0,5089,156,9,6.809152516526312e+18,"['bundestagswahl', 'wahlkampfliebe']",dorobaer,,,,cdu_csu
7472304023769566486,Noch 6 Tage bis zur Bundestagswahl 📅🙌  #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen ,2025-02-17 08:36:06,DE,0,2239,35,6,7.4723040325566e+18,"['csu', 'politik', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025']",dorobaer,,,heute sind es noch genau 6 Tage bis zur Bundestagswahl.,cdu_csu
7471966826814033174,Noch 7 Tage bis zur Bundestagswahl 📅🙌  #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen ,2025-02-16 10:47:31,DE,0,1873,33,12,7.471966851191361e+18,"['csu', 'politik', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025']",dorobaer,,,heute sind es noch genau 7 Tage bis zur Bundestagswahl.,cdu_csu
7471597123742518550,Noch 8 Tage bis zur Bundestagswahl 📅🙌  #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen ,2025-02-15 10:52:53,DE,0,2272,21,10,7.471597131044883e+18,"['csu', 'politik', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025']",dorobaer,,,heute sind es noch genau 8 Tage bis zur Bundestagswahl.,cdu_csu
7471197831831883030,Noch 9 Tage bis zur Bundestagswahl 📅🙌  #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen ,2025-02-14 09:03:30,DE,1,2475,40,11,7.471197855593172e+18,"['csu', 'politik', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025']",dorobaer,,,heute sind es noch genau 9 Tage bis zur Bundestagswahl.,cdu_csu
7470826609642065174,Endspurt!! Noch 10 Tage bis zur Bundestagswahl 📅🙌  #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen ,2025-02-13 09:02:58,DE,0,1564,18,2,7.47082662477998e+18,"['csu', 'politik', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025']",dorobaer,,,heute sind es noch genau 10 Tage bis zur Bundestagswahl. der Countdown läuft.,cdu_csu
7470489817759993110,Noch 11 Tage bis zur Bundestagswahl 📅🙌  #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen ,2025-02-12 11:15:58,DE,1,1775,42,12,7.47048980492965e+18,"['csu', 'politik', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025']",dorobaer,,,heute sind es noch genau 11 Tage bis zur Bundestagswahl.,cdu_csu
7470188549984374038,Noch 12 Tage bis zur Bundestagswahl 📅🙌  #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen ,2025-02-11 15:46:54,DE,1,1566,24,11,7.470188541058813e+18,"['csu', 'politik', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025']",dorobaer,,,heute sind es noch genau 12 Tage bis zur Bundestagswahl.,cdu_csu
7470123336111066391,Einen starken und gerechten Sozialstaat 💪- das erwarten die Bürgerinnen und Bürger berechtigterweise von der Politik. Deshalb fordern wir als Union: Das Bürgergeld muss weg und durch einen neue Grundsicherung ersetzt werden. #bundestagswahl ,2025-02-11 11:33:53,DE,2,5026,158,11,7.470123343103593e+18,['bundestagswahl'],dorobaer,,,"Was ist eigentlich dieser Sozialstaat? Sozialstaat bedeutet für mich aber ich glaube auch in der Tradition von Ludwig Erhard dass wir als Staat immer verpflichtet sind all denjenigen zu helfen, die sich selber nicht helfen können die krank sind die aufgrund von Schicksalsschlägen eben nicht arbeiten können aber eben nicht jedem, der einfach nicht arbeiten möchte und die Ampel hat einen ganz ganz großen Fehler gemacht mit diesem Bürgergeld weil das ein Einstieg in ein bedingungsloses Grundeinkommen ist und bedingungslosigkeit ist nie gut",cdu_csu
7469747102436969750,Noch 13 Tage bis zur Bundestagswahl 📅🙌  #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen ,2025-02-10 11:13:58,DE,1,1584,37,7,7.469747110402903e+18,"['csu', 'politik', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025']",dorobaer,,,heute sind es noch genau 13 Tage bis zur Bundestagswahl.,cdu_csu
7474596083507776790,"Es ist soweit, heute ist Bundestagswahl. 🗳️ Geht wählen! Und setzt euer Kreuz bei einer demokratischen Partei. Am liebsten natürlich bei CSU oder CDU 🙏 ",2025-02-23 12:50:21,DE,2,5187,86,6,7.474596097202507e+18,[],dorobaer,,,"heute ist Bundestagswahl. vielen herzlichen Dank, dass ihr mit Mir meinen Countdown Kalender mitgegangen seid. heute bitte wählen gehen. setzt euer Kreuz bei einer demokratischen Partei und am liebsten natürlich bei der CSU und bei Mir. beide Stimmen, dorothe B. und CSU, ich zähl auf euch!
",cdu_csu
7474148255127866646,Nur noch einen Tag bis zur Bundestahswahl 📅🙌  #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen ,2025-02-22 07:52:40,DE,1,3250,51,11,7.474148256382356e+18,"['csu', 'politik', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025']",dorobaer,,,"morgen ist Bundestagswahl und deshalb ist heute nur noch 1 Tag bis zur Bundestagswahl.
",cdu_csu
7473790352994880790,Noch 2 Tage bis zur Bundestagswahl 📅🙌  #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen ,2025-02-21 08:43:45,DE,1,2962,29,10,7.473790344027672e+18,"['csu', 'politik', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025']",dorobaer,,,heute sind es noch genau 2 Tage bis zur Bundestagswahl.,cdu_csu
7473505015798222102,Noch 3 Tage bis zur Bundestagswahl 📅🙌  #bundestagswahl #bundestagswahl2025 #csu #cducsu #politik #wahlen ,2025-02-20 14:16:29,DE,0,2197,33,9,7.473505033888271e+18,"['csu', 'politik', 'wahlen', 'bundestagswahl', 'cducsu', 'bundestagswahl2025']",dorobaer,,,heute sind es noch genau 3 Tage bis zur Bundestagswahl.,cdu_csu
7473429237698055446,"Der nächsten Generation soll es einmal besser gehen. Ein Versprechen, das wir als Politik wieder mehr in den Blick nehmen müssen. Deshalb heißt es bei der #bundestagswahl: beide Stimmen @CSU @CDU Deutschlands ",2025-02-20 09:22:26,DE,46,50871,1800,77,7.473429232723512e+18,['bundestagswahl'],dorobaer,,,"jeder kennt diesen Satz, dass man früher immer gesagt hat, man möchte, dass es seinen eigenen Kindern später mal besser geht. das war immer so gängig, das hat jede Generation weitergegeben stimmt das nicht mehr? ne, zurzeit ist es ganz Anders, dass die Menschen kommen und sagen, wir haben Angst, dass es unseren Kindern viel, viel schlechter geht. also noch nicht mal, dass der Standard gehalten werden kann. und deswegen sage ich, es ist 1 maßnahmenmix. der fängt eben mit ner guten Ausbildung an, der fängt mit ner guten Schulbildung an, aber er fängt eben auch damit an, dass ich auch 1 Eigenheim brauche. find ich, bin ich ganz fest davon überzeugt, weil diejenigen, die dann auch ähm, etwas haben, was ihnen gehört, was dann auch gegen Altersarmut später mal hilft, gehört dann auch zum sozialen Frieden in diesem Land.
",cdu_csu
7457137438117481750,"Es ist Zeit, für einen Politikwechsel!🚀 Ich bin topmotiviert für den Wahlkampf. Wenn du auch Lust hast, daran mitzuarbeiten Deutschland #wiedernachvorne zu bringen, melde dich gerne bei mir! 💌🖤❤️💛 #cdu #cducsu #teamworkmakesthedreamwork #teammerz #ulm #albdonaukreis #politics ",2025-01-07 11:41:57,DE,0,991,33,19,7.363314838511176e+18,"['politics', 'ulm', 'cdu', 'teamworkmakesthedreamwork', 'cducsu', 'albdonaukreis', 'teammerz', 'wiedernachvorne']",ulmer_ronja,,,,cdu_csu
7462010256659434774,POV: Wenn für dich die Ampel immer noch die größte Red Flag ist...🚩🚩🚩  #Schwäbisch auf die 1 und am 23. Februar Deutschland mit der CDU #wiedernachvorne wählen.  🖤❤️💛 #loveisblindgermany #LoveIsBlind #tolga #cdu ,2025-01-20 14:50:57,DE,1,741,29,0,7.462010234958761e+18,"['loveisblind', 'tolga', 'cdu', 'schwäbisch', 'wiedernachvorne', 'loveisblindgermany']",ulmer_ronja,,,,cdu_csu
7461949954223820054,"Wohlstand für alle - Ludwig Erhard war seiner Zeit voraus, denn was damals galt, gilt heute ganz genauso. Klimaschutz und Wirtschaft müssen wir zusammendenken! 🤝 Während oftmals suggeriert wird, es gäbe ein entweder oder, ist für uns als Union klar: ohne Wirtschaft keinen wirksamen Klimaschutz. Ohne Wirtschaft, keine Investitionen - auch nicht in innovative Lösungen für unser Klima. 📈🌱Wie all das zusammenhängt, erkläre ich Euch im Video meiner Reihe - ERHARD DAMALS UND HEUTE.  #cdu #wiedernachvorne #deutschland #ulm #albdonaukreis #geschichte #wirtschaft ",2025-01-20 10:56:58,DE,0,433,11,3,7.461949954171588e+18,"['deutschland', 'ulm', 'cdu', 'geschichte', 'wirtschaft', 'albdonaukreis', 'wiedernachvorne']",ulmer_ronja,,,,cdu_csu
