id,username,partei,video_description,voice_to_text,gpt_topic
7467594534935973142,insidecdu,CDU_CSU,Ein Kanzlerkandidat mit Rückrat und Haltung.🖤 #merz #cdu #fürdich #foryou #fyp #konservativ #deutschland ,"wir sehen einfach bei uns einen parteiforsitzenden Friedrich März, der nicht nach Umfragen schaut, nicht nach zeitgeistlagen, sondern nach seiner Überzeugung. er zeigt Haltung. und genauso 1 Kanzlerkandidaten wünsche ich Mir, der es auch aufnehmen kann, mit Gigi pink, mit Donald Trump auf Augenhöhe reden kann. und sie können nur mit solchen Persönlichkeiten reden, wenn sie selbst eine Haltung zeigen. und das hat Friedrich März gezeigt. ja, er ist 1 ernster Kandidat, aber wir haben auch ernste Zeiten.
","Thema: Wahlkampf

Wahlkampf

"
7467280451061796118,insidecdu,CDU_CSU,Ingesamt einfach🫰 12/10 #cdupt25 #parteitag #cdu #politikwechsel,,Wahlkampf
7467254416400207126,insidecdu,CDU_CSU,🖤Die Union steht zu @Friedrich Merz . Wir bringen Deutschland wieder nach vorne! 🇩🇪#merz #deutschland #cdu #foryou #fürdich #union #konservativ #bundestagswahl,"warum ist Fritte ich Mir jetzt der perfekte Kanzlerkandidat für dieses Land? weil er sich nicht treiben lässt und endlich wieder über die Themen spricht, die die Menschen in unserem Land tatsächlich beschäftigen. weil er alle Positionen in der Politik im höchsten Maße kennt und in der Lage ist und fähig ist die Politik Zustand. ich glaub er ist der einzige, der bereit ist konsequente und auch harte Entscheidungen zu treffen, die das Land mal wieder vom Kopf auf die Füße stellen kann. weil er 1. grader Typ ist. bei uns in Westfalen wird man sagen, an dem Mann kannst du n taufest machen, der steht zu seinem Wort. es gefällt nich immer jedem, aber wir müssen auch n paar Entscheidungen treffen in diesem Land, die uns nach vorne bringen und deswegen auch grundsätzlich sind. deswegen muss man muss man über das 1. oder andere auch streiten, weil wir auch jemanden brauchen, der uns auf internationaler Ebene gut vertritt. und da ist Friedrich März genau der richtige. in Europa gibt's ne echte Sehnsucht danach, dass in Deutschland wieder jemand Europapolitik aktiv gestaltet und er hat n Verständnis dafür, wie die Leute in Paris in marschau ticken und führt Deutschland und Europa wieder zusammen.
","Thema: Wahlkampf

Wahlkampf

"
7467254372863347990,insidecdu,CDU_CSU,"@Friedrich Merz sagt es unmissverständlich: „Wir werden mit der AfD nicht zusammenarbeiten - vorher nicht, nachher nicht, niemals.“ ","und ich kann den Wählerinnen und Wählern in Deutschland eines sehr klar und sehr deutlich versichern, wir werden mit der Partei, die sich der Alternative für Deutschland nennt, nicht zusammenarbeiten. vorher nicht, nachher nicht, niemals. diese Partei steht für gegen alles. diese Partei, diese Partei steht gegen alles, was unsere Partei und unser Land in den letzten Jahren und Jahrzehnten in Deutschland aufgebaut hat. sie steht gegen die westbindung, sie steht gegen den Euro, sie steht gegen die NATO. und deshalb wollen wir gerade in diesem Wahlkampf alles tun, um diese Partei wieder so Klein wie möglich zu machen. es gibt keine Zusammenarbeit, es gibt keine Duldung, es gibt keine Minderheitsregierung. sie ist der wichtigste Gegner für uns in diesem Wahlkampf. wir wollen sie wieder Klein machen. sie wollen wir zu einer randerscheinung machen, da, wo sie hingehört, liebe Freundinnen und Freunde. und da gibt es kein wenn und kein aber. gar nichts gibt es da mit uns zusammen zu machen. gar nicht.
","Thema: Wahlkampf

Wahlkampf

"
7467247919964622103,insidecdu,CDU_CSU,Klare Worte von Karin Prien in Richtung Grüne und SPD! #cdupt25 ,"ich mache Politik, damit meine Kinder und meine Enkel, die ich hoffentlich haben werde, weiter in einem freien und demokratischen und sicheren Land leben können. meine, unsere DNA ist antifaschistisch und sie ist antitotalitär. und da stehe ich, lieber Friedrich, fest an deiner Seite. und in Richtung von grünen und SPD sage ich, es ist in Farm, uns vorzuwerfen, wir würden auch nur einen kleinen Finger in die Richtung der AfD ausstrecken. niemals, meine Damen und Herren, niemals keine Zusammenarbeit, keine Koalition, keine Minderheitsregierung, das wird es mit der CDU Deutschlands niemals geben. und ich sage auch, wir brauchen keinen antifaschistischen Nachhilfeunterricht von niemanden in diesem Land.
","Thema: Internationale Politik

Wahlkampf

"
7466358195234016534,insidecdu,CDU_CSU,"Die Menschen in Deutschland wollen einen echten #Politikwechsel in der Asyl- und Migrationspolitik. Dafür hat unser Kanzlerkandidat heute im Deutschen Bundestag geworben. Doch während Friedrich @Friedrich Merz in stundenlangen Gesprächen mit den Fraktionsvorsitzenden der auseinandergefallenen Ampel versucht hat, einen Kompromiss in der politischen Mitte zu ermöglichen, hat Olaf Scholz nur geschwiegen. #fürdich #scholz #migration #deutschland #konservativ #foryou #fyp","im deutschlandtrend sieht man, es gibt eine Stimmung, auch eine Bevölkerung, die ne Verschärfung, die sie auch wollen wollen. ist diese Verschärfung in Deutschland nur mit der AfD möglich? nein ähm, ich bin sicher, dass wir nach der Bundestagswahl neue Mehrheiten haben. ich habe als Oppositionsführer versucht, im Deutschen Bundestag eine Mehrheit zu organisieren. übrigens, der Bundeskanzler, der diese Regierung immer noch führt, hat heute den ganzen Tag schweigend hab ich dabei gesessen. kein einziger versuch irgendeines kompromisses, irgendeines äh Gespräches. ich hab die Gespräche mit den Fraktionsvorsitzenden der auseinandergefallenen Ampel führt und versucht, in stundenlangen Gesprächen heute morgen einen Weg zu öffnen, um hier einen Kompromiss in der Mitte zu machen. und das war mit SPD und vor allem mit den Grünen nicht mit.
","Migration
```"
7466113377333480727,insidecdu,CDU_CSU,Thorsten Frei bringt den Kern der Verweigerungshaltung der Grünen auf den Punkt: „Sie wollen keine Ordnung. Sie wollen keine Steuerung. Und vor allen Dingen: Sie wollen keine Begrenzung von Migration in Deutschland!“ #Zustrombegrenzungsgesetz,"wir haben sie gefragt, Frau Baerbock, auch ganz persönlich, sind sie bereit, die Dinge, die sofort zu einer Begrenzung führen, die überhaupt nicht rechtlich umstritten sind, sondern nur einer politischen Entscheidung bedürfen, tatsächlich mit uns zu gehen? die Beendigung beispielsweise von bundesaufnahmeprogrammen, von Freiwilligen aufnahmeprogrammen, das können sie als Bundesregierung entscheiden. und auch die Reduzierung des familiennachzugs kann man machen, wenn man es will. die Rechtslage ist da sehr klar und eindeutig. und vor diesem Hintergrund war eines klar für die grüne Partei und für sie ganz persönlich galt, sie wollen keine Ordnung, sie wollen keine Steuerung. und vor Allen Dingen, und es hat ihr Parteitag am Wochenende ja gezeigt, sie wollen keine Begrenzung von Migrations in Deutschland. dann sagen sie es auch, aber dafür werden wir ihnen die Hand mit Sicherheit nicht reichen.
","Thema: Migration

Migration

Migration

Migration"
7466106191387626774,insidecdu,CDU_CSU,"@Friedrich Merz appelliert an SPD und Grüne: „Wir müssen zu Lösungen kommen, dass sich die Menschen in unserem Land wieder sicher fühlen.“","die Menschen draußen, die uns in diesen bewegten Tagen zuhören und zuschauen, die wollen nicht, dass wir hier untereinander Streit über die AfD miteinander austragen. die wollen, dass wir zu Lösungen kommen in den Fragen, die den lebensalltag der Menschen Tag für Tag befassen und beschäftigen. und wir wollen vor all den Dingen, dass wir zu Lösungen kommen, dass sich die Menschen in unserem lande wieder sicher fühlen können.
","Thema: Sicherheit & Ordnung

Sicherheit &"
7466104351984045334,insidecdu,CDU_CSU,"Das Zustrombegrenzungsgesetz: Drei Vorschläge, einer sogar schon beschlossen - auch von der SPD. Einer vom Kanzler angekündigt. Und jetzt wollen SPD und Grüne davon nichts mehr wissen? Das kann nicht Ihr Ernst sein!","dieses Gesetz, was wir ihnen vorlegen, enthält 3 konkrete Vorschläge, 1tens die Begrenzung des zustroms in die Bundesrepublik Deutschland. darf ich mal in diese Fraktion und in diese Fraktion Fragen, sind wir uns einig darin, dass der Zustrom von asylbewerbern in die Bundesrepublik Deutschland begrenzt werden muss? ja oder nein. wenn wir uns einig sind, dann können sie diesem Gesetz zustimmen. der 2. Vorschlag, wir wollen den familiennachzug aussetzen. liebe Kolleginnen und Kollegen, das ist in einer gemeinsamen Koalition mit ihnen im Jahr 2.016 schon einmal beschlossen worden. das war damals rechtmäßig und ist von niemandem in Zweifel gezogen worden. warum soll es heute plötzlich sogar verfassungswidrig sein, dass wir diesen familiennachzug begrenzen? und der 3. Vorschlag, den wir unterbreiten, wir wollen die zuständigkeiten der Bundespolizei erweitern. Herr Bundeskanzler, sie haben Ende 2.023 in einem Spiegel Interview davon gesprochen, man müsste jetzt in großem Stile ausweisen und zurückführen. die Bundespolizei könnte dabei behilflich sein, mehr als jede andere Polizei. darf ich in ihre Richtung Fragen und in ihre Richtung Fragen, wer ist von ihnen dagegen, der Bundespolizei diese zusätzlichen zuständigkeiten zu geben? das kann doch wohl nicht ihr Ernst sein, dass sie so etwas hier heute ablehnen.
","Thema: Migration

Migration

Migration

Migration"
7465998275032681750,insidecdu,CDU_CSU,"Carsten #Linnemann warnt bei #maybritillner vor einem Erstarken der politischen Ränder: Wenn wir dieses Problem illegale Migration nicht mal im Ansatz lösen, wird es irgendwann keine Mitte des Parlaments mehr geben. 2029 werden wir denn gegebenenfalls eine Regierung haben, von den Rändern bestimmt, die so stark ist, dass sie alleine regieren kann.","nicht gemeinsam mit AfD. Mir ist völlig egal, was die machen. die Haltung von uns zu denen ist klar. MH hm, ich Stimme für meine Überzeugung. dafür bin ich gewählt worden als freier Abgeordneter. wenn ich jetzt im Bundestag sitze und sage, Aus Angst vor der eigenen Courage oder Aus Angst, dass irgendjemand zustimmen könnte, sage ich nicht meine Überzeugung, dann ist das kein Parlament mehr, kein demokratisches Parlament. deswegen stehen wir als CDU zu unserer Überzeugung. wir sind der festen Überzeugung, wenn wir dieses problemmikration nicht mal im Ansatz lösen, jetzt irgendwann keine Mitte mehr dieses Parlaments geben. ich würd sogar noch einen Satz dazu sagen, 2.029 werden wir dann gegebenenfalls eine Regierung haben, von den Rändern bestimmt, die so stark ist, dass sie alleine regieren kann.
","Thema: Migration

Migration

Migration

Migration"
7473248560293612822,insidecdu,CDU_CSU,Mit @Friedrich Merz fliegt Olaf Scholz. #merz #flugzeug #scholz #bundestagswahl ,"Schmerz ist ja hobbypilot. würden sie zu ihm ins Flugzeug steigen, sich von ihm fliegen lassen? ja, ich nehme an, er hat den Pilotenschein zurecht. jetzt fragen sie mich auch noch, OB ich ihn mitnehmen würde. würden sie, es kommt drauf an von wo nach wo. also zum Beispiel von Berlin nach Hause, nach Hamburg. ja, biete ich ihn an.
","Thema: Internationale Politik

Internationale Politik

"
7473155548175715606,insidecdu,CDU_CSU,🫰Merz vibes @Friedrich Merz #politikwechsel #wiedernachvorne #btw2025,,Wahlkampf
7473104669393423638,insidecdu,CDU_CSU,Darum solltest du am Sonntag mit BEIDEN Stimmen CDU wählen! #wiedernachvorne,"stopp erst im Zweitstimme nicht unterschiedlich vergeben. denn wenn du das machst, kann es sein, dass deine Stimme zur Bundestagswahl nichts bringt. kurz gesagt, die Person, die du in deinem Wahlkreis wählst, sieht nur in den Bundestag 1, wenn ihre Partei genug Zweitstimmen erhalten hat. wenn einer Partei mehr Direktmandate gewinnt, als ihr per Zweitstimmen zustehen, dann entfallen die Direktmandate mit den niedrigsten stimmenanteilen, also am 23.februar beide Stimmen für die CDU.
",Wahlkampf.
7473098616069033238,insidecdu,CDU_CSU,🗳️Franziska Hoppermann über deine erste Bürgerpflicht. #politikwechsel #wiedernachvorne #btw2025,"in weniger als 5 Tagen ist Bundestagswahl und was bedeutet das? 1. Bürgerpflicht heißt wählen gehen. nur davon lebt unsere Demokratie und wer wirklich 1 Politik wechseln will und das Deutschland wieder nach vorne kommt, der wählt natürlich mit beiden Stimmen CDU.
",Wahlkampf.
7473068941200379158,insidecdu,CDU_CSU,Was Olaf Scholz sagt. #politikwechsel #wiedernachvorne #btw2025,"wir brauchen eine handlungsfähige Regierung, die die Kraft hat, die nötigen Entscheidungen für unser Land zu treffen. darum beide Stimmen CDU.
",Wahlkampf.
7473060198568054038,insidecdu,CDU_CSU,Was macht Philipp Amthor am Wahlabend? Bei @World Wide Wohnzimmer erzählt er es euch. ,"wir wollen 35 Prozent und wird ja richtig schön gesoffen. dann, wenn man gewinnt, wie läuft das dann AB? also es ist so, ja, geht man ins Bergheim und ins KitKat. das weiß ich nicht, OB die Sonntag aufhaben, aber ja, am Wochenende Scherz beiseite. aber es ist natürlich so, wenn Sonntag 18 Uhr der Balken bei 35 Prozent liegt. da genehmige ich Mir auch mal ne kleine Portion Freude und vielleicht auch mal n kleinen Schluck Alkohol. ja, oder vielleicht n kleinen joint sogar vielleicht. na das weiß ich nicht. das würde man wahrscheinlich bei den Grünen machen, wenn's 35 Prozent sind. aber es bleibt uns Gott sei Dank erspart. das ist für Deutschland auch besser.
","Wahlkampf

Wahlkampf

Wahl"
7473040279403121942,insidecdu,CDU_CSU,"@lenabehnke hat’s vorgemacht: Wahlbenachrichtigung, Ausweis, ab ins Wahlbüro! Jetzt früh wählen und am 23. Februar beide Stimmen CDU.","ich gehe heute wählen. ja richtig gehört. hi, ich bin Lena, 24 und ich zeig dir wie du jetzt schon wählen kannst. alles was du dafür brauchst ist deine Wahlbenachrichtigung und dein Personalausweis. ich hab dann erstmal im Internet recherchiert, wie die Öffnungszeiten in meiner Gemeinde für die Direktwahl sind und und dann hab ich meine Sachen gepackt und mich mit dem Auto auf den Weg zum Rathaus gemacht. dort angekommen hab ich schon das Schild des Wahlbüros gesehen. ich bin dann direkt rein und 2 Unterschriften und 2 Kreuzchen später hab ich Mein Beitrag zur Demokratie auch schon geleistet. ich kann dir empfehlen, auf geht's, wählen gehen. am liebsten beide Stimmen CDU.
","Wahlkampf

Wahlkampf

Migration

"
7472751214556417302,insidecdu,CDU_CSU,Darum solltest du unbedingt wählen gehen! ,"darum ist es super wichtig, dass du wählen gehst stell dir vor, in deinem Wahlkreis gibt es 1.000 Wahlberechtigte und davon wählen 150. eine extreme Partei. von den anderen 850 denken sich aber 400. das bringt eh nix, ich bleib zu Hause, ich geh nicht wählen. also gehen nur 600 Leute wählen. weil aber die 150, die extremwähler da waren, machen sie auf einmal 25 Prozent der Stimmen Aus. 1/4 nur weil andere ihr Wahlrecht nicht genutzt haben. heißt, wer nicht wählt hilft den extrem. also nutze dein Wahlrecht, geh wählen am 23.februar. beide Stimmen für die CDU.
","Wahlkampf.

Wahlkampf

(Note"
7472693144136502550,insidecdu,CDU_CSU,Vermisst ihr eure Schulzeit?🥹 @Friedrich Merz #merz #schule #fyp #fürdich #wholesome #kinder ,"vermisst du deine Schulzeit? was? ah sag mal so. ich. ich bin kein besonders guter Schüler gewesen. ich hab mal die Schule gewechselt, ich bin mal sitzen geblieben und dann bin ich auf eine andere Schule gegangen und da hab ich n paar Lehrer gehabt die mich besser motiviert haben als in der Schule vorher. und dann hab ich auch Abitur gemacht und dann war gut. ja aber äh die. die Schulzeit war gut, aber meistens außerhalb der Schule.
","Thema: Persönliches

Persönliches"
7472653790181608726,insidecdu,CDU_CSU,"„Wir brauchen das Engagement junger Menschen in den Parteien, um sich Gehör zu verschaffen.“ #Wahlarena @Friedrich Merz ","wir brauchen das Engagement junger Menschen in diesem Land, in den politischen Parteien, um sich da gehört zu verschaffen. ich kann das von meiner Partei aussagen. wir haben die größte Jugendorganisation aller politischen Parteien mit, der jungen Union. die hat erheblichen Einfluss auf unsere Meinungsbildung, auch auf meine persönliche, weil ich mit denen gerne zusammenarbeite.
",Wahlkampf
7472508585709243670,insidecdu,CDU_CSU,"„Die Lehrerinnen und Lehrer in Deutschland - das ist der wichtigste Berufsstand, den wir in unserem Lande haben.“ #Wahlarena @Friedrich Merz ","ihren berufstand. und das sage ich nicht, weil sie jetzt sich hier zu Wort gemeldet haben, sondern ihr berufstand. die Lehrerinnen und Lehrer in Deutschland ist der wichtigste berufstand, den wir in unserem lande haben. sie brauchen mehr Anerkennung für ihre Arbeit, die sie leisten. ich sag das wirklich Aus tief der Überzeugung.
","Themenbereich: Soziales & Arbeit

"
7472426143950441750,insidecdu,CDU_CSU,Darum jetzt schon per Briefwahl beide Stimmen für die CDU abgeben. ⚠️ Nicht vergessen: Bis Donnerstag Briefwahlunterlagen einwerfen!,"hier kommen 3 Gründe, warum du per Brief wählen solltest. 2021 haben fast 50 Prozent der deutschen per Brief bestimmt. aber warum? 1tens, kein Stress am Wahltag. in einer langen Schlange am Sonntag vor deinem Wahllokal warten? nicht! mit der Briefwahl Stimme einfach ganz bequem von zu Hause Aus AB, wann immer du Zeit hast. 2tens, mehr Flexibilität kriegst du deinen persönlichen Plan nicht nach der Wahl, OB du am Wochenende arbeiten gehen musst oder im Urlaub bist? mit der Briefwahl kannst du einfach und flexibel dann wählen, wenn es dir passt. 3tens, mehr Sicherheit. keine Last Minute Entscheidung. du kannst dir in Ruhe überlegen, Wen du wählst. nicht vergessen, die Unterlagen rechtzeitig abzuschicken. du bekommst Post um viert, dass du die Unterlagen 3 Werktage vor dem 23.februar, also dem Wahltag, abschickst. und das beste, mit der Briefwahl kannst du jetzt schon beide Stimmen für die CDU abgeben.
","Wahlkampf.

Wahlkampf

(Note"
7472386677990853910,insidecdu,CDU_CSU,♾️Aura #fyp ##foryou #aura #merz #cdu #deutschland ,,Wahlkampf.
7472376343670377750,insidecdu,CDU_CSU,🏆Winner vibes >>> #TVQuadrell #politikwechsel #wiedernachvorne,,Wahlkampf
7472323148415847702,insidecdu,CDU_CSU,🏆Der Sieger des Abends kommt nach Hause #TVQuadrell #politikwechsel #wiedernachvorne,,Wahlkampf.
7472132485657152790,insidecdu,CDU_CSU,"Klartext, Kompetenz, Machen – dafür steht Friedrich Merz. Friedrich Merz ist der Kanzler, den Deutschland jetzt braucht. Er wird Deutschland wieder Führung und Orientierung geben. #Quadrell #cdu #merz #union @Friedrich Merz ","wir haben einen Plan für dieses Land, und dieses Land muss nach vorne kommen. wir müssen die Bremsen lösen, wir müssen die Fenster öffnen, wir müssen sehen, dass die Wirtschaft wieder nach vorn kommt. und das wird gehen. ich bin fest davon überzeugt und vor Weile noch einmal, sie brauchen hier keine lehrstunden zu erteilen. was sie heute hier Abend so auch zur Wirtschaftspolitik gesagt haben, zur Steuerpolitik, zur Sozialpolitik, das ist nicht unser Programm, das wollen wir nicht. und das werden wir mit ihnen auch nicht machen.
","Thema: Internationale Politik

Wahlkampf"
7472125514556198166,insidecdu,CDU_CSU,"Nein, Frau Weidel, wir sind nicht neutral. Wir stehen nicht dazwischen. Wir sind auf der Seite der Ukraine und verteidigen mit der Ukraine die politische Ordnung, die wir hier haben. #quadrell #ukraine #cdu #merz @Friedrich Merz ","gucken sie sich die Bilder an, Frau Weidel, und schauen sie sich die Menschen in der Ukraine an. sie haben hier gerade einen sehr verräterischen Satz gesagt, wir würden von Russland nicht mehr als neutral wahrgenommen. nein, Frau Weidel, wir sind nicht neutral, wir stehen nicht dazwischen. wir sind auf der Seite der Ukraine und verteidigen mit der Ukraine die politische Ordnung, die wir hier haben. und ihre Worte, die sie hier grade gesprochen haben, die sind eine Bestätigung für mich, dass ich alles tun werde, um zu verhindern, dass sie jemals politische Verantwortung in diesem Land in die Hände bekommen. das sind die Menschen, hinter denen wir stehen, und niemand anderes.
","Thema: Internationale Politik

Internationale Politik

"
7472114658070105366,insidecdu,CDU_CSU,Den #Grünen fehlt es am politischen Willen. Wir brauchen jetzt eine Migrationswende. #Quadrell #merz #migration #habeck #union #cdu #bundestagswahl ,"das sagen wir seit Jahren, dass das beendet werden muss mit diesen rückführungsprogrammen Aus Afghanistan nach Afghanistan. abschieben kann man. dazu muss man allerdings dann bereit sein, mit den Taliban zu verhandeln. wir geben 300 Millionen Euro Entwicklungshilfe nach Afghanistan. warum machen wir das, ohne mit den Taliban darüber zu sprechen? Frau berbock weigert sich, diese Gespräche zu führen. natürlich, wenn man so vorgeht, wenn man über nicht regierungsorganisationen, die den grünen nahestehen, Aus Afghanistan ständig weitere Flüchtlinge Holt und mit den Taliban nicht spricht, warum man die in Aus Deutschland nicht zurücknimmt, dann ist das das Ergebnis, was wir hier seit einiger Zeit in Deutschland sehen. es fehlt der politische Wille und es wird zum Teil von teilen dieser Koalition sogar kontakariert, was der Bundeskanzler richtigerweise Ende 2.023 gesagt hat, aber er scheitert an seiner eigenen Regierung.
","Migration

Migration

Migration

Migration

Migration

"
7472108107439623446,insidecdu,CDU_CSU,Für die CDU und Friedrich Merz ist klar: Weder jetzt noch in der Zukunft wird die CDU mit der AfD zusammenarbeiten.  #Quadrell @Friedrich Merz #union #cdu #bundestagswahl ,"sie sind eine rechtsradikale Partei, zum großen Teil rechtsextremistisch, und da können sie auf ihre Wählerinnen und Wähler so gerne berufen, wie sie wollen. die Wahrheit ist, dass sie außerhalb dessen stehen, was diese Bundesrepublik Deutschland in der Substanz braucht, sowohl in der Wirtschaftspolitik als auch in der migrationspolitik. und deswegen sag ichs noch mal sehr klar, mit dieser Partei wird es keine Zusammenarbeit ja geben.
","Thema: Internationale Politik

Internationale Politik

"
7472008421231955222,insidecdu,CDU_CSU,🫵 Berlins Kultursenator Joe Chialo hat eine Bitte an dich. #politikwechsel #wiedernachvorne #btw2025,"in weniger als 10 Tagen finden die Bundestagswahlen statt. warum ist es so wichtig, dass ihr wählen geht? wir leben in einer Zeit, in der wir vor unheimlich großen Herausforderungen stehen. wirtschaftlich sicherheitspolitisch aber auch gesellschaftlich. ihr habt es in der Hand zu entscheiden, was mit unserem Land passiert. deshalb meine bitte, geht wählen für Deutschland und zwar CDU!
",Wahlkampf
7471963578812075286,insidecdu,CDU_CSU,"Der frühe Vogel macht Wahlkampf für den #Politikwechsel 💪 @lenabehnke ist auch im Winter unermüdlich unterwegs, um mit den Menschen ins Gespräch zu kommen und für unsere Ideen zu werben - mit heißem Kaffee, guter Laune und klaren Argumenten, wie wir Deutschland #wiedernachvorne bringen werden. ☃️ Und ihr so? Wer von euch war diesen Winter auch am Canvassing-Stand? PS Nicht vergessen: Am 23. Februar beide Stimmen CDU!","der frühe Vogel macht Wahlkampf für den Politikwechsel hi, ich bin Lena, 24 und engagier mich seit 6 Jahren in der CDU in meiner Heimat. am Wochenende heißt das canvassing. dafür hab ich erstmal Mein Auto mit allem gepackt und dann gings auch schon los zu Supermarkt Nummer 1. wir haben alles aufgebaut und den Bürgerinnen und Bürgern dann einen guten Morgen gewünscht und ihnen Flyer, Stifte, Blöcke und so weiter mitgegeben und dann nach einer Stunde gings an Supermarkt Nummer 2 weiter. manche nehmen gerne nur den Flyer mit, andere wollen sich länger unterhalten. das sind so oft richtig schöne Begegnungen. die Stimmung war insgesamt auch wirklich super. das macht dann richtig Spaß und motiviert immer sehr. zuletzt sind wir dann zu Supermarkt Nummer 3. wir waren dann auch schon echt durchgefroren. so ist das im winterwahlkampf. da hilft dann am besten lecker Kaffee und 1 Snack zum Aufwärmen und Stärken.
","Wahlkampf

Wahlkampf

(Note:"
7471708918817803542,insidecdu,CDU_CSU,⏰✉️ Nicht vergessen: Deine Briefwahlunterlagen abgeben! Und natürlich: Beide Stimmen #CDU. #btw25 #fyp ,"so, du hast noch 7 Tage Zeit bis zur Wahl. und wenn du jetzt schon weißt, dass du an dem Tag keine Zeit haben wirst, dann gib jetzt doch schon mal deine Briefwahlunterlagen AB. und übrigens, die Post empfiehlt, dass du deine Briefwahlunterlagen bis Donnerstag abgegeben haben muss, damit sie noch pünktlich ankommen. und denk dran, wenn du willst, dass sich in Deutschland wirklich etwas ändert, heißt es am 23.februar, beide Stimmen für die CDU. wir müssen dafür sorgen, dass die CDU stark wird, um unserem Land eine stabile Regierung zu geben für Freiheit Sicherheit und Wohlstand.
",Wahlkampf
7471685883159121174,insidecdu,CDU_CSU,She knows 😎 #Chancellor #Merz  #MSC2025 @Friedrich Merz ,,Wahlkampf
7471616649574010134,insidecdu,CDU_CSU,Philipp Amthor hat klare Worte zur Entwicklung der AfD in den letzten Jahren. #cdu #wiedernachvorne #politikwechsel #Maischberger,"die AfD ist ja vielen ihrer europäischen partnerparteien selbst zu radikalen. peinlich, dass sie zum Teil nicht mal in die Fraktion im europäischen Parlament aufgenommen wurden. die arbeiten mit Allen zusammen und andere von denen sie isolieren sich da. und ich muss feststellen, die AfD ist ihrerseits natürlich viel radikalisierter als viele europäische partnerparteien von ihr. und auch der gesamt weg der Entwicklung der AfD hat doch in den letzten Jahren in eine völlig falsche Richtung geführt. anstatt sich mehr von Extremismus abzugrenzen, sehen wir im Deutschen Bundestag eine immer weitere Radikalisierung dieser Partei. und da frag ich mich auch bei ihnen persönlich, sie geben hier immer den lammform bürgerlichen. wo sind sie da eigentlich falsch abgebogen, dass ihnen das nich unangenehm is mit so n Typen wie Höcke zusammen Politik zu machen. ich finde wer in einem KZ, in einer KZ Gedenkstätte in Deutschland Hausverbot hat, sollte keine Verantwortung in Deutschland übernehmen.
","Thema: Internationale Politik

Internationale Politik

"
7471566560272944386,insidecdu,CDU_CSU,"Unser Parteitags-Recap 🚀    @lenabehnke ist seit Jahren in der #CDU aktiv und war als Delegierte beim Parteitag. Starke Inhalte, klare Entscheidungen und ein gemeinsames Ziel: Deutschland wieder nach vorne bringen. Dafür kämpfen wir – und dafür am 23. Februar beide Stimmen CDU! #fy #fyp ","let's go zum Parteitag! ich zeig dir Mein Recap. hi, ich bin Lena, 24, seit 6 Jahren CDU Mitglied und Delegierte beim Parteitag der CDU bestens versorgt hab ich mich auf die Suche nach meinem Sitzplatz gemacht und die natürlich bei den Delegierten in Nordrhein Westfalen gefunden. als die Musik dann losging, hat Friedrich März den Parteitag eröffnet und im Anschluss hab ich meinen Laptop vorbereitet, weil wir nämlich das Sofortprogramm für Wohlstand und Sicherheit abgestimmt haben. danach bin ich zur Stärkung zum Team märzstand gegangen. da hab ich Mir richtig leckeres frisches Popcorn abgeholt und auf dem Weg zurück noch schnell 1 Foto mit einem Freund gemacht. die Tagesordnung ging natürlich weiter und Markus Söder darf da natürlich nicht fehlen. die Stimmung war wirklich super und ganz nach dem Motto, das beste kommt! zum Schluss hat Friedrich 03.eine richtig starke rede gehalten. es gab mehrfach Standing Ovations und er hat deutlich gemacht, wir brauchen einen Politikwechsel, denn wir müssen Deutschland wieder nach vorne bringen. deshalb am 23.februar CDU wählen.
","Wahlkampf
Wahlkampf
Wahl"
7471344113577676054,insidecdu,CDU_CSU,☕️🗳️ #bundestagswahl #cdu #merz #konservativ #deutschland #asthectic ,,Wahlkampf
7471325674729377046,insidecdu,CDU_CSU,@lenabehnke ist seit Jahren Teil der CDU und engagiert sich mit vollem Einsatz. Zusammen bringen wir die Botschaft an jede Laterne: Deutschland braucht den Politikwechsel. Jetzt am 23. Februar: Beide Stimmen für die CDU! ✅,"beide Stimmen für den Politikwechsel hi, ich bin Lena, 24 und engagier mich seit 6 Jahren in der CDU in meiner Heimat. im Wahlkampf heißt das Plakate aufhängen. damit es an der Laterne schneller geht, hab ich die schon mal vorbereitet und dann gings los halten, schnell aussteigen Leiter und Plakate Aus dem Kofferraum holen und AB zur Laterne. Plakat umlegen, Kabelbinder einfädeln, festziehen und ausrichten. perfekt! durch das schöne bergische Land ging es dann weiter zur nächsten Laterne und hier beginnt alles wieder von vorne ausladen, befestigen, ausrichten. ja und so geht das dann an mehreren Tagen und mit verschiedenen Leuten 5060 mal. zu guter Letzt musste dann noch der Schaukasten im Ortskern neu bestückt werden und jetzt wird auch hier deutlich, beide Stimmen CDU heißen beide Stimmen für den Politikwechsel.
","Wahlkampf

Wahlkampf

Wahl"
7471309150794861846,insidecdu,CDU_CSU,Jetzt schon die CDU per Brief wählen.🖤 #bundestagswahl #cdu #merz #konservativ #deutschland #foryou #fyp #fürdich,,Wahlkampf
7471279515067600150,insidecdu,CDU_CSU,Frohen Valentinstag!🖤 #wahl #bundestagswahl #cdu #union #merz,,Wahlkampf
