id,video_description,create_time,region_code,share_count,view_count,like_count,comment_count,music_id,hashtag_names,username,effect_ids,playlist_id,voice_to_text,Topic,partei
"7,47324E+18","„Meine Bitte an die Wählerinnen und Wähler: Geben Sie uns ein starkes Mandat, damit wir diese #Bundesregierung führen und echte Veränderungen bewirken können.  Ist unser Vorsprung groß genug, werden mögliche Koalitionspartner gut überlegen, ob sie unseren Weg nicht doch mitgehen.“ (tm) #merz #friedrichmerz #cdu #cdudeutschlands #MerzRede #bundestagswahl2025 #trending #fy #insidecdu #wirtschaft #ampelpolitik #wachstum #wiedernachvorne",1739998884,DE,44.0,131687.0,2844.0,1026.0,"7,28823E+18","['trending', 'fy', 'merz', 'cdu', 'wirtschaft', 'wachstum', 'bundesregierung', 'friedrichmerz', 'cdudeutschlands', 'wiedernachvorne', 'merzrede', 'bundestagswahl2025', 'ampelpolitik', 'insidecdu']",merzcdu,,,"und deswegen ist meine bitte an die Wählerinnen und Wähler, uns mit einem so starken Mandat auszustatten, dass wir diese Bundesregierung wirklich führen können und dass wir damit auch 1 Vertrauensvorschuss, ich will das Wort noch mal sagen, bekommen, die Dinge in unserem Land zu ändern. und ich bin Mir ziemlich sicher, wenn der Abstand groß genug sein wird, dann werden auch diejenigen, die als Koalitionspartner in Frage kommen, sich sehr gut überlegen, OB sie bei dem bleiben, was sie in der Vergangenheit angerichtet haben, oder OB sie diesen Weg nicht möglicherweise doch auch im eigenen Interesse mitgehen, damit wir in Deutschland wirklich die Probleme Aus der politischen Mitte herauslösen.",None,CDU/CSU
"7,47323E+18","„Dass die AfD überhaupt in Deutschland noch diese Rolle spielt, hängt mit Ihrer Regierung zusammen, Herr Scholz. Diese Ampel hat mit ungelöster Migration und miserabler Wirtschaftspolitik dafür gesorgt, dass diese Partei so stark werden konnte.” (tm) #TVDuell #merz #friedrichmerz #cdu #cdudeutschlands #MerzRede #bundestagswahl2025 #trending #fy #insidecdu #wirtschaft #ampelpolitik #wachstum #wiedernachvorne",1739997048,DE,385.0,410521.0,6613.0,2673.0,"7,47323E+18","['trending', 'fy', 'merz', 'cdu', 'wirtschaft', 'wachstum', 'tvduell', 'friedrichmerz', 'cdudeutschlands', 'wiedernachvorne', 'merzrede', 'bundestagswahl2025', 'ampelpolitik', 'insidecdu']",merzcdu,,,"dass die AfD überhaupt in Deutschland noch diese Rolle spielt, hängt mit ihrer Regierung zusammen. AfD ist mit 10 Komma 4 Prozent in den Bundestag gekommen im Jahr 2.021 und nach 3 Jahren Ampel liegt die AfD in den Umfragen bei 20. das ist das Ergebnis ihrer Politik, nicht unserer Opposition, ihrer Politik. diese Ampel hat mit ungelöster Migration, miserabler Wirtschaftspolitik dafür gesorgt, dass diese Partei so stark werden konnte. aber ich sag hier das noch mal sehr klar und eindeutig und das wissen sie von Mir auch. wir haben ja oft genug auch drüber gesprochen. es wird eine Zusammenarbeit von Mir, von uns mit dieser Partei nicht geben.",None,CDU/CSU
"7,47322E+18",„Nur ein starkes Ergebnis für die #CDU garantiert einen #Politikwechsel für Deutschland.“ (tm) #TVDuell #merz #friedrichmerz #cdu @CDU Deutschlands #cdudeutschlands  #bundestagswahl2025 #trending  #fy #insidecdu #wirtschaft #ampelpolitik #wachstum #wiedernachvorne,1739994810,DE,30.0,73693.0,1150.0,554.0,"7,47322E+18","['trending', 'fy', 'merz', 'cdu', 'wirtschaft', 'wachstum', 'tvduell', 'friedrichmerz', 'cdudeutschlands', 'politikwechsel', 'wiedernachvorne', 'bundestagswahl2025', 'ampelpolitik', 'insidecdu']",merzcdu,,,"wenn wir eine starke Regierung haben wollen, dann müssen wir 1 starkes Mandat für die Union haben, für CDU und CSU, eine Regierung, die aufhört zu streiten, eine Regierung, die auch wieder 1 bisschen Zuversicht vermittelt für dieses Land. 1 starkes Mandat für die CDU wird äh, die Möglichkeit geben, auch äh, in Deutschland wirklich eine einen Politikwechsel zu vollziehen. und ich erbitte einfach von den Wählerinnen und von den Wählern 1 Vertrauensvorschuss für die nächsten 4 Jahre, um jetzt wirklich in Deutschland einen Politikwechsel zu ermöglichen mit einer starken CDU, die mit möglichst großem Abstand vor einem möglichen Koalitionspartner wird.",None,CDU/CSU
"7,47311E+18","„Meine #Partei, die #CDU, ist ein offenes Haus für alle, denen ihr Glaube, ihre Familie, denen Anstand und Höflichkeit am Herzen liegen.  Ich gebe Ihnen mein Wort darauf, dass ich das #Zusammenleben immer in unserem Lande verteidigen werde.“ (tm) #merz #friedrichmerz #fy #politik ",1739969170,DE,32568.0,5170283.0,168008.0,18254.0,"7,47311E+18","['fy', 'merz', 'cdu', 'politik', 'partei', 'zusammenleben', 'friedrichmerz']",merzcdu,,,"liebe Mitbürgerinnen und Mitbürger, in den vergangenen Tagen haben mich viele Menschen, auch Kolleginnen und Kolleginnen Deutschen Bundestag, mit Migrationsgeschichte angesprochen. sie machen sich Sorgen, die schlagzahlen der letzten Wochen und Monate klingen in ihren Ohren bedrohlich. sind wir hier noch willkommen, fragt mich zum Beispiel eine Krankenschwester, deren Eltern Aus der Türkei angewandert sind. sie, die Eltern, haben Nordrhein Westfalen mit aufgebaut, der Vater als Bergarbeiter, die Mutter hat Büroräume geputzt. sie sind stolz auf das, was sie sich selbst aufgebaut haben. ohne Menschen wie diese Familie wäre meine Heimat, das Land Nordrhein Westfalen, nicht das, was es heute ist. es darf deshalb nicht sein, dass solche Menschen sich fürchten müssen. ich werde so schnell auch nicht das afghanische Mädchen vergessen, dass bei einer Kundgebung in erschaffenburg das Publikum angefleht hat, ihr zu glauben, wir sind nicht böse. in solchen Momenten müssen all die zusammenstehen, denen an einem friedlichen zusammenleben in unserem lande wirklich gelegen ist. meine Partei, die CDU, ist 1 offenes Haus für alle, denen ihr glaube, ihre Familie, denen Anstand und Höflichkeit am Herzen liegen. es geht um Wertschätzung für selbst erarbeiteten Wohlstand und um gute Nachbarschaft zu anderen, egal wo sie herkommen. sie sind alle 1 wichtiger Teil unseres Landes, 1 wichtiger Teil von Deutschland. ich gebe ihnen deshalb Mein Wort darauf, dass ich dieses Zusammenleben immer in unserem lande verteidigen werde.",None,CDU/CSU
"7,47302E+18",„Mein Plan für Deutschland!“ (tm),1739947951,DE,143.0,161463.0,2501.0,3562.0,"7,47302E+18",,merzcdu,,,"meine Vorstellung, ganz einfach, 1 Land, das äh wieder nach vorn schaut, das wieder zuversichtlich is, indem das arbeiten Spaß macht, indem sich Arbeit lohnt, das innovativ ist, das wieder Erfindungen hat, das wieder nach vorn kommt, auch international angesehen wird. einfach 1 Deutschland in der europäischen Mitte, das führt und das äh, gemeinsam mit anderen in der Lage ist, Aus dieser Krise herauszukommen und wo wir am Ende sagen, es hat sich gelohnt, die Arbeit, es war anstrengend, aber es war gut.",None,CDU/CSU
"7,47289E+18",„Für ein funktionierendes Land müssen wir die Wirtschaft wieder in Ordnung bringen. Einen echten Politikwechsel und eine funktionierende #Wirtschaft gibt es nur mit der CDU!“ (tm) #merz #friedrichmerz #cdu #cdudeutschlands #MerzRede #bundestagswahl2025 #trending #fy #insidecdu #wirtschaft #ampelpolitik #wachstum #wiedernachvorne,1739916639,DE,68.0,57144.0,978.0,188.0,"7,47289E+18","['trending', 'fy', 'merz', 'cdu', 'wirtschaft', 'wachstum', 'friedrichmerz', 'cdudeutschlands', 'wiedernachvorne', 'merzrede', 'bundestagswahl2025', 'ampelpolitik', 'insidecdu']",merzcdu,,,"die 1. 100 Tage in Punkte Wirtschaft, was wird sich mit einem Kanzler mehr als verändern? wir werden so schnell wie möglich dieses sogenannte Bürgergeld ersetzen durch eine neue Grundsicherung. diejenigen, die Hilfe brauchen, werden diese Hilfe auch bekommen. wir wollen für die ältere Generation, für die über siebenundsechzigjährigen eine sogenannte aktivrente einführen. das heißt eine Verdopplung des grundfrei Betrages und dann werden wir eine große steuereform auf den Weg bringen. das wird man nich sofort machen können, aber perspektivisch wird das in 4 Schritten gehen. ich möchte, dass das schnell verabschiedet wird ähm äh, dass die Unternehmen in Deutschland entlastet werden und dass sie im internationalen Vergleich wieder wettbewerbsfähig werden. denn wir stehen jetzt wirklich in einer sehr, sehr prekehren Situation unserer Volkswirtschaft. wir haben in den letzten 3 Jahren 50.000 unternehmensbleiten erlebt, fast die Hälfte davon allein im letzten Jahr. also wir müssen äh diese, diese, diesen aderlass stoppen, unser Volkswirtschaft und da müssen wir eine ganze Reihe von Entscheidung treffen.",None,CDU/CSU
"7,47288E+18",„Wir können die Probleme unseres Landes aus eigener Kraft stemmen. Dafür muss aber klar sein: Wir brauchen einen echten Politikwechsel. Am 23. Februar beide Stimmen #CDU!“  #merz #friedrichmerz #cdu #cdudeutschlands #MerzRede #bundestagswahl2025 #trending #fy #insidecdu #wirtschaft #ampelpolitik #wachstum #wiedernachvorne,1739916527,DE,25.0,46586.0,822.0,798.0,"7,28823E+18","['trending', 'fy', 'merz', 'cdu', 'wirtschaft', 'wachstum', 'friedrichmerz', 'cdudeutschlands', 'wiedernachvorne', 'merzrede', 'bundestagswahl2025', 'ampelpolitik', 'insidecdu']",merzcdu,,,"die Probleme unseres Landes sind Aus eigener Kraft lösbar. es gibt keinen Grund zur Resignation, es gibt keinen Grund zum Pessimismus. wir haben viele Probleme. aber noch einmal, diese Probleme sind Aus eigener Kraft lösbar und das gibt Mir persönlich sehr viel Optimismus.
",None,CDU/CSU
"7,47275E+18",„Wir brauchen starke Frauen in Führungspositionen und in unserer Gesellschaft! Gute Teams gibt‘s nur mit Frauen.“ (tm),1739884903,DE,24.0,32185.0,724.0,61.0,"7,47275E+18",,merzcdu,,,"okay, tijen, frag mal Herrn März, ich bin Mitte 30 und hab Bock auf Karriere, will aufsteigen. warum sollte ich Herrn März wählen? weil dieser Friedrich März alles dafür tut, dass solche Frauen, gerade in diesem Alter, die Bock haben, auf Karriere, ums mit diesen Worten zu sagen, eine Chance bekommen. in unserem Land, in der Wirtschaft, in der Politik, in den Verbänden, in der Wissenschaft, wo immer. wir können nicht ohne, wir wollen nicht ohne. wir müssen einfach besser werden in diesen Fragen. und schauen sie in viele andere Länder. im übrigen, ich weiß Aus meiner beruflichen und politischen Erfahrung, gemischte Teams arbeiten besser. ich möchte nicht nur unter Männern sein, egal wo. ich möchte, dass das gute Teams sind. und gute Teams gibt's nur mit Frauen.",None,CDU/CSU
"7,47252E+18","„Wir brauchen das Engagement junger Menschen in den Parteien, um sich Gehör zu verschaffen. Deswegen mein Appell: Engagieren Sie sich bitte in Ihren Generationen auch in der #Politik - und zwar in den politischen Parteien und #Jugendorganisationen."" (tm) #Wahlarena #merz #friedrichmerz #cdu #cdudeutschlands #MerzRede #bundestagswahl2025 #trending #fy #insidecdu #wirtschaft  #wachstum #wiedernachvorne @CDU Deutschlands",1739831561,DE,32.0,51822.0,1406.0,312.0,"6,8735E+18","['trending', 'fy', 'merz', 'cdu', 'wirtschaft', 'politik', 'wachstum', 'friedrichmerz', 'cdudeutschlands', 'wahlarena', 'wiedernachvorne', 'merzrede', 'bundestagswahl2025', 'insidecdu', 'jugendorganisationen']",merzcdu,,,"wir brauchen das Engagement junger Menschen in diesem Land, in den politischen Parteien, um sich da gehört zu verschaffen. ich kann das von meiner Partei aussagen. wir haben die größte Jugendorganisation aller politischen Parteien mit, der jungen Union. die hat erheblichen Einfluss auf unsere Meinungsbildung, auch auf meine persönliche, weil ich mit denen gerne zusammenarbeite.
",None,CDU/CSU
"7,4725E+18","„Wir haben das große Glück, seit 75 Jahren in #Freiheit, #Frieden und #Wohlstand zu leben – mit einem starken Sozialstaat. Ich möchte, dass künftige Generationen auch viele weitere Jahre #Grundgesetz der Bundesrepublik #Deutschland feiern können. Dafür stehe ich ein.“ (tm) #merz #friedrichmerz #cdu #cdudeutschlands #MerzRede #bundestagswahl2025 #trending #fy #insidecdu #wirtschaft #ampelpolitik #wachstum #wiedernachvorne",1739827194,DE,105.0,140072.0,4201.0,635.0,"7,26878E+18","['trending', 'fy', 'deutschland', 'freiheit', 'merz', 'frieden', 'cdu', 'wirtschaft', 'wohlstand', 'wachstum', 'grundgesetz', 'friedrichmerz', 'cdudeutschlands', 'wiedernachvorne', 'merzrede', 'bundestagswahl2025', 'ampelpolitik', 'insidecdu']",merzcdu,,,"ich will ihnen übrigens auch sagen äh, dass ich das heute mache und dass ich hier stehe, hat etwas mit ihrer Generation, mit der Generation meiner Kinder und Enkelkinder zu tun äh, wir haben unser Leben weitestgehend gehabt, und wenn ich jemand in die Runde gucke, auch die älteren. wir haben das große Glück gehabt, in einem solchen Land zu leben, 75 Jahre in Freiheit, in Frieden, im Wohlstand, mit einem Sozialstaat. ich möchte, dass ihre Generation auch noch 7585, 100 Jahre Grundgesetz der Bundesrepublik Deutschland feiert. so, deswegen steh ich hier und deswegen Mach ich das.",None,CDU/CSU
"7,4725E+18","„Wir haben eine zu hohe Steuerbelastung auch für die mittleren und unteren Einkommen In #Deutschland. Und deswegen wollen wir runter. Wer hart arbeitet, soll in #Zukunft mehr von seinem Einkommen behalten.“ (tm)  #Wahlarena #merz #friedrichmerz #cdu #cdudeutschlands #MerzRede #bundestagswahl2025 #trending #fy #insidecdu #wirtschaft #ampelpolitik #wachstum #wiedernachvorne",1739826080,DE,41.0,63544.0,1191.0,448.0,"7,4725E+18","['trending', 'fy', 'deutschland', 'merz', 'zukunft', 'cdu', 'wirtschaft', 'wachstum', 'friedrichmerz', 'cdudeutschlands', 'wahlarena', 'wiedernachvorne', 'merzrede', 'bundestagswahl2025', 'ampelpolitik', 'insidecdu']",merzcdu,,,"trotzdem bleibt richtig ähm, dass sie mit der Leistung, die sie bringen und 45 Stunden ist nun deutlich mehr als der Durchschnitt, zu wenig übrig behalten und deswegen sagen wir mehr Netto vom brutto. elevant sind wir wieder bei dem Thema, wir haben eine zu hohe Steuerbelastung in Deutschland, auch für die mittleren und unteren Einkommen und deswegen wollen wir runter. wir wissen, dass das ne große Kraftanstrengung is, aber wir müssen dafür sorgen, dass so jemand einfach in Zukunft von dem, was er erarbeitet, mehr übrig behält und das ist zu wenig. und deswegen reden wir hier nicht nur über die Entlastung der oberen, sondern wir reden über die Entlastung von einkommensgruppen, in denen sie unterwegs sind. und wenn sie selbstständig sind oder mit ihrem Mann zusammen in so einer Einrichtung, da muss am Ende des Monats mehr übrig bleiben.",None,CDU/CSU
"7,47214E+18","„Wenn die nächste #Bundesregierung erneut versagt, große Probleme zu lösen, leisten wir rechtem und linkem #Populismus Vorschub. Ich will das verhindern. Ich möchte, dass wir es schaffen, Probleme aus der breiten politischen Mitte unseres Landes heraus zu lösen. Dafür stehe ich.” (tm)    #Quadrell #merz #friedrichmerz #cdu #cdudeutschlands #MerzRede #bundestagswahl2025 #trending #fy #insidecdu #wirtschaft #ampelpolitik #wachstum #wiedernachvorne",1739743042,DE,50.0,125231.0,1746.0,721.0,"7,47214E+18","['trending', 'fy', 'merz', 'cdu', 'wirtschaft', 'wachstum', 'bundesregierung', 'populismus', 'friedrichmerz', 'cdudeutschlands', 'wiedernachvorne', 'merzrede', 'bundestagswahl2025', 'ampelpolitik', 'insidecdu', 'quadrell']",merzcdu,,,"wenn die nächste Bundesregierung sich erneut als unfähig erweisen sollte, die großen Probleme unseres Landes zu lösen, und ich nenne hier Migrations und Wirtschaft an den 1.. beiden stellen, dann noch kurz, dann werden wir diese Probleme in unserem Land nicht nur nicht lösen, dann werden wir dem rechten und linken Populismus Vorschub leisten und ich möchte das verhindern. ich möchte, dass wir es schaffen, Probleme Aus der breiten politischen Mitte unseres Landes herauszulösen. und dafür stehen wir und dafür stehe ich auch ganz persönlich.",None,CDU/CSU
"7,47214E+18","„Wir haben ein richtig gutes Programm für #Deutschland. Ich möchte eine #Regierung führen, die aufhört, zu streiten, die dafür sorgt, dass Deutschlands Stimme in #Europa wieder gehört wird. Dafür setze ich mich mit aller Kraft ein.” (tm)  #Quadrell #merz #friedrichmerz #cdu #cdudeutschlands #MerzRede #bundestagswahl2025 #trending #fy #insidecdu #wirtschaft #ampelpolitik #wachstum #wiedernachvorne",1739742423,DE,66.0,73237.0,3178.0,1099.0,"7,47214E+18","['trending', 'fy', 'deutschland', 'europa', 'merz', 'cdu', 'wirtschaft', 'wachstum', 'regierung', 'friedrichmerz', 'cdudeutschlands', 'wiedernachvorne', 'merzrede', 'bundestagswahl2025', 'ampelpolitik', 'insidecdu', 'quadrell']",merzcdu,,,"ja, meine Damen und Herren, sie haben heute Abend eine spannende Diskussion, eine notwendige Diskussion um die politischen Themen unseres Landes äh, gesehen, wir führen einen harten und engagierten Wahlkampf. aber es gibt nicht nur den 23.februar, es gibt auch den 24.februar. und dann müssen wir die Probleme unseres Landes wirklich lösen. zu diesem Problem zählt die ungeregerte Migration. zu diesem Problem zählt auch die wirtschaftsschwäche unseres Landes in den letzten 3 Jahren. in die Rezession gerutscht. das haben wir nicht nötig, das können wir besser. wir haben 1 richtig gutes Programm für Deutschland. ich möchte eine Regierung führen, die aufhört zu streiten, eine Regierung führen, die sich in Europa wieder engagiert, die dafür sorgt, dass Deutschland Stimme in Europa wieder gehört wird. und das geht nur, wenn wir hier wirtschaftlich stark sind. wir rauskommen Aus dieser Schwäche unserer Volkswirtschaft, wenn Junge Unternehmen wieder eine Zukunft haben, wenn wir bessere Bildungspolitik machen, wenn wir dafür sorgen, dass unser Land auch wirklich wieder eine bessere Stimmung hat. dafür steh ich und dafür setz ich mich mit aller Kraft. 1 und 1 Wort zum Schluss, mit der AfD ganz sicher nicht. wenn sie den wechsel wollen, dann geht das nur mit der Union.",None,CDU/CSU
"7,47213E+18","„Gucken Sie sich die Bilder an, Frau #Weidel, schauen Sie sich die Menschen in der #Ukraine an.  Wir sind nicht neutral, wir sind auf der Seite der Ukraine. Ihre Worte bestätigen mich darin, alles zu tun, um zu verhindern, dass Sie jemals politische #Verantwortung in diesem Land bekommen.“ (tm)  #Quadrell #merz #friedrichmerz #cdu #cdudeutschlands #MerzRede #bundestagswahl2025 #trending #fy #insidecdu #wirtschaft #ampelpolitik #wachstum #wiedernachvorne",1739741184,DE,5030.0,1124156.0,37363.0,5723.0,"7,47213E+18","['trending', 'fy', 'ukraine', 'merz', 'cdu', 'wirtschaft', 'wachstum', 'verantwortung', 'weidel', 'friedrichmerz', 'cdudeutschlands', 'wiedernachvorne', 'merzrede', 'bundestagswahl2025', 'ampelpolitik', 'insidecdu', 'quadrell']",merzcdu,,,"gucken sie sich die Bilder an, Frau Weidel, und schauen sie sich die Menschen in der Ukraine an. sie haben hier gerade einen sehr verräterischen Satz gesagt, wir würden von Russland nicht mehr als neutral wahrgenommen. nein, Frau Weidel, wir sind nicht neutral, wir stehen nicht dazwischen. wir sind auf der Seite der Ukraine und verteidigen mit der Ukraine die politische Ordnung, die wir hier haben. und ihre Worte, die sie hier grade gesprochen haben, die sind eine Bestätigung für mich, dass ich alles tun werde, um zu verhindern, dass sie jemals politische Verantwortung in diesem Land in die Hände bekommen. das sind die Menschen, hinter denen wir stehen, und niemand anderes.
",None,CDU/CSU
"7,47212E+18","„Frau #Weidel, Sie adeln Herrn #Höcke als ein potenzielles Kabinettsmitglied. Herrn Höcke, den jeder in #Deutschland ungestraft einen #Nazi nennen darf.  Sie stehen außerhalb dessen, was diese Bundesrepublik #Deutschland in der Substanz braucht.“ (tm)  #merz #friedrichmerz #cdu #cdudeutschlands #quadrell #bundestagswahl2025 #trending #fy",1739738243,DE,97.0,91534.0,2314.0,249.0,"7,47212E+18","['trending', 'nazi', 'fy', 'deutschland', 'merz', 'cdu', 'weidel', 'höcke', 'friedrichmerz', 'cdudeutschlands', 'bundestagswahl2025', 'quadrell']",merzcdu,,,"Herr Bundeskanzler, das, was sie da hier zum wiederholten male sagen äh, zum vorletzten äh, zu der vorletzten Woche, ist natürlich äh, 1. propans. das wissen sie auch, und sie wissen genau, sie Kennen mich persönlich gut genug, dass wir mit dieser Partei und diesen Leuten nichts äh, gemeinsam haben. MH hm. so, nun zu ihnen, Frau Weidel, man muss doch nur das Interview lesen, dass sie heute in der Bild am Sonntag gegeben haben. da adeln sie Herrn Höcke als 1. potenzielles kabinetsmitglied. deswegen ist meine Frage gerade so konkret, mögen sie beantworten sie, beantworten sie sehr konkret vor alterlei. dieses Interview und ihre Äußerungen über Herrn Höcke, den in Deutschland jeder Mann und jede Frau ungestraft einen Nazi nennen darf, den sie adeln und in ihrem kabinet haben wollen, zeigt, wer's Geisteskind sie sind. sie sind eine rechtsradikale Partei, zum großen Teil rechtsextremistisch, und da können sich auf ihre Wählerinnen und Wähler so gerne berufen, wie sie wollen. die Wahrheit ist, dass sie außerhalb dessen stehen, was diese Bundesrepublik Deutschland in der Substanz braucht, sowohl in der Wirtschaftspolitik als auch in der migrationspolitik. und deswegen sei es noch mal sehr klar, mit dieser Partei wird es keine Zusammenarbeit geben.",None,CDU/CSU
"7,4721E+18","„Danke für die immer großartige Unterstützung, liebe @Junge_Union! Gemeinsam bringen wir Deutschland #wiedernachvorne!"" (tm)  #trending #merz #friedrichmerz #quadrell #cdu #cdudeutschlands #fy #politik #bundestagswahl @Team Merz 2025",1739732870,DE,267.0,159967.0,4984.0,1538.0,"7,4721E+18","['trending', 'fy', 'merz', 'cdu', 'politik', 'bundestagswahl', 'friedrichmerz', 'cdudeutschlands', 'wiedernachvorne', 'quadrell']",merzcdu,,,,None,CDU/CSU
"7,47103E+18","„Ich habe auch Familie und Kinder. Und ich möchte, dass sie auch in einem Land leben, das frei, friedlich und wohlhabend ist.  Ich möchte, dass das, was wir in unserem Land seit 75 Jahren haben, unsere Kinder in 25 und in 50 Jahren auch noch haben.  Das beschäftigt mich am allermeisten.“ (tm) #klartext #cdu #merz #friedrichmerz #fy #trending #politik",1739484819,DE,234.0,350546.0,5620.0,2998.0,"7,47103E+18","['trending', 'fy', 'merz', 'klartext', 'cdu', 'politik', 'friedrichmerz']",merzcdu,,,"wissen sie, ich hab auch Familie, ich hab auch Kinder. ja, und ich möchte, dass die auch in einem Land Leben, das frei is, das friedlich is, das wohlhabend is. ich möchte das, was wir in unserem Land seit 75 Jahren haben, unsere Kinder in 25 und in 50 Jahren auch noch haben. ja, und das ist das, was mich am allermeisten beschäftigt.",None,CDU/CSU
"7,47101E+18","„Die AfD ist mit 10,4 Prozent in den Deutschen Bundestag gekommen. Jetzt liegt sie in den Umfragen bei rund 20. Wollen wir das wirklich immer weiter treiben? Ich möchte, dass die demokratischen Parteien der politischen Mitte in der Lage sind, die Probleme in diesem Lande zu lösen.“ (tm) #Klartext #merz #friedrichmerz #cdu #cdudeutschlands #MerzRede #bundestagswahl2025 #trending #fy #insidecdu #wirtschaft #ampelpolitik #wachstum #wiedernachvorne",1739480397,DE,68.0,121287.0,2361.0,1599.0,"7,47101E+18","['trending', 'fy', 'merz', 'klartext', 'cdu', 'wirtschaft', 'wachstum', 'friedrichmerz', 'cdudeutschlands', 'wiedernachvorne', 'merzrede', 'bundestagswahl2025', 'ampelpolitik', 'insidecdu']",merzcdu,,,"ich möchte, dass die demokratischen Parteien der politischen Mitte, und diese Mitte ist groß, ja, von uns FDP, grüne, SPD, ich zähle sie dazu, dass diese Parteien der demokratischen Mitte sich in unserem Land als handlungsfähig erweisen und dass sie es schaffen, die Probleme in diesem lande zu lösen. und das ist vor Allen Dingen Migrations und das ist die ganze Wirtschaftspolitik, und ich habe das Vertrauen, dass uns das gelingt.
",None,CDU/CSU
"7,47065E+18","„Ich möchte, dass unsere Kinder und Enkelkinder eine gute #Zukunft haben. Das treibt mich an. Dafür setze ich mich ein.“ (tm) via @SAT.1 „Kannste (nochmal) Kanzler?“ #merz #friedrichmerz #cdu #cdudeutschlands #MerzRede #bundestagswahl2025 #trending #fy #insidecdu #wirtschaft #ampelpolitik #wachstum #wiedernachvorne",1739395224,DE,687.0,424395.0,13647.0,825.0,"7,47065E+18","['trending', 'fy', 'merz', 'zukunft', 'cdu', 'wirtschaft', 'wachstum', 'friedrichmerz', 'cdudeutschlands', 'wiedernachvorne', 'merzrede', 'bundestagswahl2025', 'ampelpolitik', 'insidecdu']",merzcdu,,,"hier seid zwischen 7. wer ist der jüngste hier im Raum 7? du bist 7 nicht? und wer ist 13? ich bin 1414. also ich will mal sagen für eure Generation und wenn ihr mal groß seid, vielleicht selber Familie und Kinder habt, dann möchte ich, dass es euch noch genauso gut geht wie uns und vielleicht sogar n bisschen besser. so und dafür will ich was tun und dafür möchte ich mich gerne einsetzen und dafür habe ich 1 paar Ideen.",None,CDU/CSU
"7,47064E+18","„📸 - eine tolle Begegnung mit Schülerinnen und Schülern in der Tesla-Schule Berlin."" (tm) via @SAT.1 bei „Kannste (nochmal) Kanzler?"" #merz #friedrichmerz #cdu #cdudeutschlands #MerzRede #bundestagswahl2025 #trending #fy #insidecdu #wirtschaft #ampelpolitik #wachstum #wiedernachvorne #kanzler",1739394998,DE,561.0,180481.0,7598.0,344.0,"7,47064E+18","['trending', 'fy', 'merz', 'cdu', 'wirtschaft', 'kanzler', 'wachstum', 'friedrichmerz', 'cdudeutschlands', 'wiedernachvorne', 'merzrede', 'bundestagswahl2025', 'ampelpolitik', 'insidecdu']",merzcdu,,,"hier, das Gesicht machen sie, wenn sie Bundeskanzler werden. wie gucken sie, wenn ihr Privatjet weg wäre? ich hab gar kein Privatjet. ich ne ihr Flugzeug. ja, ihr Flugzeug. das 3. kommt von Mir. wie würden sie gucken, wenn Olaf Scholz sie bei der Wahl besiegen würde? welches Gesicht würden sie, wenn sie in eine Zitrone reinweißen machen? oh, das wird jetzt spannend. okay gut, das wird sauer. oh, es brennt jetzt 1, 23. welches Gesicht würden sie machen, wenn sie mit der AfD zusammenarbeiten müssten? welches Gesicht würden sie machen, wenn sie mit ihren neuen Schuhen in einen Hundehaufen treten würden? oh, das wär nicht so.",None,CDU/CSU
"7,47018E+18","„Es gibt den 23. Februar und bis dahin werden wir hart um  die Mehrheit in unserem Land kämpfen. Aber es gibt auch den 24. Februar und dann sollten die, die da rumschreien, nicht noch stärker werden. Dann sollten wir in der breiten politischen Mitte unseres Parlaments in der Lage sein, die #Probleme unseres Landes so zu lösen, dass der #Populismus in unserem Land, sei er von links oder sei er von rechts, nicht noch stärker wird.“ (tm) #merz #friedrichmerz #cdu #cdudeutschlands #MerzRede #bundestagswahl2025 #trending #fy #insidecdu #wirtschaft #ampelpolitik #wachstum #wiedernachvorne",1739285659,DE,46.0,56313.0,1346.0,515.0,"7,47018E+18","['trending', 'fy', 'probleme', 'merz', 'cdu', 'wirtschaft', 'wachstum', 'populismus', 'friedrichmerz', 'cdudeutschlands', 'wiedernachvorne', 'merzrede', 'bundestagswahl2025', 'ampelpolitik', 'insidecdu']",merzcdu,,,"es gibt den 23.. bis dahin werden wir hart kämpfen um die Mehrheit in unserem lande. aber es gibt den 24.februar, und dann sollten die, die da rumschreien, nicht noch stärker werden, sondern dann sollten wir in der breiten politischen Mitte unseres Parlamentes in der Lage sein, die Probleme unseres Landes zu lösen und die Probleme dieses Landes wirklich so zu lösen, dass der Populismus in unserem Land, sei er von links oder sei er von rechts, nicht noch stärker wird. das ist eine Verantwortung. da können sie sich nicht entziehen. und da werden wir uns auch nicht entziehen, meine Damen und Herren. vor der Aufgabe stehen wir spätestens in der übernächsten Woche.",None,CDU/CSU
