id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment,emojis,emoji_sentiment
7467351745624507138,2025-02-04 00:20:56,man man untragbar,0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467338920598995734,2025-02-03 23:29:47,Freu dich. Viel mehr Jahre werden es nicht mehr.,0,0,7467136502909111574,7467136502909111574,neutral,[],-1.0
7467331409209393942,2025-02-03 23:00:48,So ein Heuchler,0,0,7467136502909111574,7467136502909111574,negative,[],111.0
7467329843299369750,2025-02-03 22:54:42,und ich hoffe das das bald ein Ende hat 😡😡,0,0,7467136502909111574,7467136502909111574,neutral,"['😡', '😡']",1.0
7467329748390888214,2025-02-03 22:54:21,"Mir kommt das Essen hoch , bei den Fratzen",0,0,7467136502909111574,7467136502909111574,negative,[],111.0
7467329376410747670,2025-02-03 22:52:59,😂😂😂😂😂ich kann das nicht mehr,0,0,7467136502909111574,7467136502909111574,negative,"['😂', '😂', '😂', '😂', '😂']",1.0
7467327638144533270,2025-02-03 22:46:12,"Was machen wir ohne Krieg 😅😅😅
Luftballons 💀",0,0,7467136502909111574,7467136502909111574,neutral,"['😅', '😅', '😅', '💀']",-1.0
7467326096596599574,2025-02-03 22:40:23,CDU ist Geschichte,0,0,7467136502909111574,7467136502909111574,neutral,[],-1.0
7467324456391508738,2025-02-03 22:33:30,Dabei ist es genau anders herum. Deshalb wähle ich die CDU schon lange nicht mehr.,0,0,7467136502909111574,7467136502909111574,negative,[],111.0
7467323585775141654,2025-02-03 22:30:09,so ein Versager,0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467323195885404950,2025-02-03 22:28:39,Auch der Waschlappen wird sein Karma finden.,0,0,7467136502909111574,7467136502909111574,neutral,[],1.0
7467318528581485334,2025-02-03 22:10:30,Ach Kretsche du Hetzter,0,0,7467136502909111574,7467136502909111574,negative,[],1.0
7467316913379492630,2025-02-03 22:03:57,Das macht ihr schon selber,0,0,7467136502909111574,7467136502909111574,negative,[],1.0
7467315766695166742,2025-02-03 21:59:39,Niemand hat so sehr gegen die Wahrheit gekämpft 2020 wie er 😁,0,0,7467136502909111574,7467136502909111574,neutral,['😁'],1.0
7467314191471837975,2025-02-03 21:53:46,"Über dreißig Jahre haben die es nicht auf die Reihe gebracht , also warum sollte sich da jetzt was ändern ausser das ihr den Wählern die Taschen voll haut , um eure Taschen voll zu machen🤦‍♂️🤦‍♂️",0,0,7467136502909111574,7467136502909111574,negative,"['🤦\u200d♂️', '🤦\u200d♂️']",1.0
7467313399312859926,2025-02-03 21:50:34,"Betrüger, seit 2015 lässt die CDU unser Land ausbluten 🤮🤢",0,0,7467136502909111574,7467136502909111574,negative,"['🤮', '🤢']",-1.0
7467312944004760342,2025-02-03 21:48:55,Die CDU zerstört sich selbst...haha,0,0,7467136502909111574,7467136502909111574,neutral,[],1.0
7467311816341357314,2025-02-03 21:44:20,Da sitzt er ja bei der richtigen,0,0,7467136502909111574,7467136502909111574,neutral,[],1.0
7467311193145819926,2025-02-03 21:41:40,Unsympathischer Typ.....,0,0,7467136502909111574,7467136502909111574,negative,[],1.0
7467310598768755478,2025-02-03 21:39:44,Gibt es einen Pinocchio als Smiley?,0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467310443041653527,2025-02-03 21:38:56,7 Jahre zuviel 🤮,0,0,7467136502909111574,7467136502909111574,negative,['🤮'],111.0
7467309282170798870,2025-02-03 21:34:22,Ab die W...,0,0,7467136502909111574,7467136502909111574,negative,[],111.0
7467308284610167574,2025-02-03 21:30:28,"warum ist der noch nicht im Knast,dieser KZBauer",0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467306845921985302,2025-02-03 21:24:52,Alles eingesetzte Marionetten,0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467306714497581846,2025-02-03 21:24:22,der Typ wieder........,0,0,7467136502909111574,7467136502909111574,neutral,[],-1.0
7467305970064016150,2025-02-03 21:21:40,Wasser im Zahn,0,0,7467136502909111574,7467136502909111574,negative,[],1.0
7467305650881250070,2025-02-03 21:20:21,Es is durch,0,0,7467136502909111574,7467136502909111574,positive,[],1.0
7467305639728481046,2025-02-03 21:20:14,Hayali unerträglich die Frau Hetze pur,0,0,7467136502909111574,7467136502909111574,negative,[],1.0
7467305475362145046,2025-02-03 21:19:40,lange genug unser Geld eingesackt nun ganz schnell weg.👍,0,0,7467136502909111574,7467136502909111574,negative,['👍'],-1.0
7467304352938099458,2025-02-03 21:15:19,Dieser Mensch ist untragbar,0,0,7467136502909111574,7467136502909111574,neutral,[],-1.0
7467304109557990166,2025-02-03 21:14:14,Die CDU zerstört sich von selbst ihr habt es bis jetzt nicht begriffen,0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467302362773783318,2025-02-03 21:07:39,Was für ein übler Typ.,0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467301142944056086,2025-02-03 21:02:50,Der Feind der CDU ist die SPD und die GRÜNEN. Niemand anders.,0,0,7467136502909111574,7467136502909111574,neutral,[],-1.0
7467300418368996118,2025-02-03 20:59:51,Was für ein Quark. Die CDU und die anderen Altparteien zerstören sich schon selbst mit dem was sie leisten. Alles Deutschlandzerstörer,0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467297950235001602,2025-02-03 20:50:14,Die Ursache war noch nie die Lösung,0,0,7467136502909111574,7467136502909111574,neutral,[],-1.0
7467297721717752598,2025-02-03 20:49:35,"7 Jahre, viel zu lange.",0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467296984723686166,2025-02-03 20:46:40,Geh auf die Autobahn - Lichter fangen!!!,0,0,7467136502909111574,7467136502909111574,neutral,[],-1.0
7467296731500561174,2025-02-03 20:45:35,🤑🤑🤑🤑🤑,0,0,7467136502909111574,7467136502909111574,negative,"['🤑', '🤑', '🤑', '🤑', '🤑']",-1.0
7467293758221763350,2025-02-03 20:34:06,Brandmauern töten Menschen!,0,0,7467136502909111574,7467136502909111574,neutral,[],-1.0
7467291752556462870,2025-02-03 20:26:26,Der Rambo der CDU🤣,0,0,7467136502909111574,7467136502909111574,negative,['🤣'],-1.0
7467290551991468822,2025-02-03 20:21:49,Lügen und nicht mehr und dann noch diese Frau nur noch schrecklich,0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467288743356777238,2025-02-03 20:14:40,Ihr zerstört euch selber 🤣🤣🤣,0,0,7467136502909111574,7467136502909111574,negative,"['🤣', '🤣', '🤣']",-1.0
7467287652770497302,2025-02-03 20:10:26,😡😡😡😡,0,0,7467136502909111574,7467136502909111574,negative,"['😡', '😡', '😡', '😡']",-1.0
7467287532977292055,2025-02-03 20:09:52,😡😡😡,0,0,7467136502909111574,7467136502909111574,negative,"['😡', '😡', '😡']",-1.0
7467282970707493654,2025-02-03 19:52:24,🤑🤑🤑🤑 Wenn ich die beiden sehe,0,0,7467136502909111574,7467136502909111574,neutral,"['🤑', '🤑', '🤑', '🤑']",1.0
7467282813169058582,2025-02-03 19:51:43,Die CDU zerstört sich selbst,0,0,7467136502909111574,7467136502909111574,neutral,[],-1.0
7467281770179805974,2025-02-03 19:47:39,Kämpfe doch mal gegen alle extremen! Auch Antifa!,0,0,7467136502909111574,7467136502909111574,neutral,[],-1.0
7467277648378938134,2025-02-03 19:31:41,Und nimm die Dunja Hajali gleich mit,0,0,7467136502909111574,7467136502909111574,neutral,[],-1.0
7467277548759663382,2025-02-03 19:31:16,Hau ab,0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467277383105102614,2025-02-03 19:30:30,"Deshalb....
die Zeit ist reif für eine Wende !
🇩🇪🍀🇩🇪🍀🇩🇪",0,0,7467136502909111574,7467136502909111574,neutral,"['🇩🇪', '🍀', '🇩🇪', '🍀', '🇩🇪']",-1.0
7467276962635268886,2025-02-03 19:29:02,Er will einfach die Oppositionelle ausschalten,0,0,7467136502909111574,7467136502909111574,neutral,[],-1.0
7467276437994914582,2025-02-03 19:27:00,Handeln ein Blick neben den Amtssitz zeigt das Handeln !,0,0,7467136502909111574,7467136502909111574,neutral,[],-1.0
7467276288266863393,2025-02-03 19:26:08,"Schuldig.
7 Jahre zuviel",0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467275640165712662,2025-02-03 19:23:37,..warum wird soviel Hass und Hetze von den Altparteien geschützt?,0,0,7467136502909111574,7467136502909111574,neutral,[],1.0
7467274930549588758,2025-02-03 19:21:11,Warum ist Dummheit so anziehend wie eine Droge?,0,0,7467136502909111574,7467136502909111574,negative,[],1.0
7467273790071227158,2025-02-03 19:16:28,7 Jahre zu viel,0,0,7467136502909111574,7467136502909111574,negative,[],1.0
7467273113169969942,2025-02-03 19:14:06,7 Jahre Steuergeld kassiert für die Zerstörung Deutschlands. 💐💐💐,0,0,7467136502909111574,7467136502909111574,neutral,"['💐', '💐', '💐']",1.0
7467272898802483990,2025-02-03 19:13:04,"meine Güte,mit Gnade der linken gewählt.",0,0,7467136502909111574,7467136502909111574,neutral,[],-1.0
7467272536452629270,2025-02-03 19:11:44,zerstört sich selbst,0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467267683839574786,2025-02-03 18:52:43,CDU wird auf dem politischen Scheiterhaufen der Politik landen und vernichtet!!,0,0,7467136502909111574,7467136502909111574,neutral,[],-1.0
7467267664465920790,2025-02-03 18:52:42,Der Typ ist das allerletzte,0,0,7467136502909111574,7467136502909111574,neutral,[],1.0
7467265646146487062,2025-02-03 18:45:01,"Der hat bei Corona gelogen, wer einmal lügt der lügt immer",0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467265435131036438,2025-02-03 18:44:11,7 Jahre zu lang du Heuchler,0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467260032183780118,2025-02-03 18:23:13,da sind ja die zwei besten zusammen,0,0,7467136502909111574,7467136502909111574,neutral,[],-1.0
7467253172437336854,2025-02-03 17:56:35,Der Rotfuchs 😅,0,0,7467136502909111574,7467136502909111574,neutral,['😅'],-1.0
7467251330378941206,2025-02-03 17:49:33,😡😡😡,0,0,7467136502909111574,7467136502909111574,negative,"['😡', '😡', '😡']",-1.0
7467251345154736919,2025-02-03 17:49:24,"Ja schaut sie an ,die angeblichen Christen nur noch Hass .",0,0,7467136502909111574,7467136502909111574,neutral,[],-1.0
7467250907734983446,2025-02-03 17:47:37,"Ich verstehe nicht, warum genau diese CDU nicht vor 3,5 Jahren bereits die Reißleine gezogen hat. Sie war zu diesem Zeitpunkt in der Verabtwortung. Die Früchte dieser Politik ernten wir heute.",0,0,7467136502909111574,7467136502909111574,neutral,[],-1.0
7467250324810924822,2025-02-03 17:45:31,Viel zu lange es wird höchste Zeit das dieser Regierung das Handwerk gelegt wird,0,0,7467136502909111574,7467136502909111574,neutral,[],-1.0
7467249460754727702,2025-02-03 17:42:05,Die zerstören sich selbst.,0,0,7467136502909111574,7467136502909111574,neutral,[],-1.0
7467246094607549206,2025-02-03 17:29:01,Und genau das ist das Problem!! Kämpfen! Man muss zusammen an Lösung arbeiten. ZUSAMMEN,0,0,7467136502909111574,7467136502909111574,neutral,[],-1.0
7467245673106080534,2025-02-03 17:27:38,"Er ist ein Lügner, denkt an Corona!",0,0,7467136502909111574,7467136502909111574,neutral,[],-1.0
7467245302824878870,2025-02-03 17:26:19,der Dummschwätzer hat's immer noch nicht verstanden,0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467245202704499479,2025-02-03 17:26:00,"... nach 10 Jahren ohne Erfolg in der Migrationspolitik traue ich es der CDU jetzt zu.
Axel Schulz hat auch immer hart gekämpft ...",0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467244920991023894,2025-02-03 17:24:31,Geh einfach ! Lügner,0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467244285055910678,2025-02-03 17:22:20,7 Jahre Untergang Sachsen,0,0,7467136502909111574,7467136502909111574,neutral,[],111.0
7467243866308313878,2025-02-03 17:20:28,Bla Bla Keks. Alles nur Wahlgelabber. Ihre Partei hatte 10 Jahre Zeit etwas zu tun und nichts ist passiert. 😏,0,0,7467136502909111574,7467136502909111574,negative,['😏'],111.0
7467243130531136278,2025-02-03 17:17:41,😅😅😅😅😅😅😅,0,0,7467136502909111574,7467136502909111574,negative,"['😅', '😅', '😅', '😅', '😅', '😅', '😅']",111.0
7467243040647250710,2025-02-03 17:17:21,7 Jahre zu viel 😂😂,0,0,7467136502909111574,7467136502909111574,negative,"['😂', '😂']",111.0
7467242012472869654,2025-02-03 17:13:35,😡😡😡😡😡😡😡,0,0,7467136502909111574,7467136502909111574,negative,"['😡', '😡', '😡', '😡', '😡', '😡', '😡']",111.0
7467241966348337942,2025-02-03 17:13:23,Die CDU zerstört sich selbst und die Zäsur kommt 2029 😳😳😳,0,0,7467136502909111574,7467136502909111574,neutral,"['😳', '😳', '😳']",-1.0
7467241984993100566,2025-02-03 17:13:20,Niemals mehr CDU,0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467240887446733570,2025-02-03 17:08:55,😂😂😂😂😂,0,0,7467136502909111574,7467136502909111574,negative,"['😂', '😂', '😂', '😂', '😂']",-1.0
7467240616361476897,2025-02-03 17:07:35,"Schau nach Dresden, da fallen Brücken zusammen 👏😡",0,0,7467136502909111574,7467136502909111574,neutral,"['👏', '😡']",-1.0
7467239947679466262,2025-02-03 17:05:25,"Tritt ab, wir brauchen diese verlogene CDU nicht mehr.",0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467239294235886358,2025-02-03 17:02:44,"Liegt wohl daran, daß die Merkel-CDU seit 2015 Deutschland jedes Jahr mehr kaputt gemacht hat.",0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467238776970068758,2025-02-03 17:00:59,Schwätzer,0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467238297913803542,2025-02-03 16:59:14,"7jahre ,,zu lange",0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467236311319036694,2025-02-03 16:51:28,Dann löst die Probleme und nicht Jahre lang bla bla bla,0,0,7467136502909111574,7467136502909111574,neutral,[],1.0
7467236092000142103,2025-02-03 16:50:36,Eckelhafter Typ,0,0,7467136502909111574,7467136502909111574,negative,[],1.0
7467235633187193622,2025-02-03 16:48:30,😡😡😡,0,0,7467136502909111574,7467136502909111574,negative,"['😡', '😡', '😡']",1.0
7467233859245212438,2025-02-03 16:41:55,Wer bist du 🤔,0,0,7467136502909111574,7467136502909111574,negative,['🤔'],1.0
7467233467005174550,2025-02-03 16:40:01,du bist nicht mein Minister für Sachsen,0,0,7467136502909111574,7467136502909111574,negative,[],1.0
7467232529436574486,2025-02-03 16:36:42,Der hätte nie im Amt sein dürfen...jetzt erst wieder mit roten und grünen Stimmen im Amt geblieben ansonsten wäre der schon lange weg...Spinner,0,0,7467136502909111574,7467136502909111574,neutral,[],1.0
7467232219321664278,2025-02-03 16:35:18,Wird mir bei dem Anblick schlecht.,0,0,7467136502909111574,7467136502909111574,negative,[],1.0
7467231856763044630,2025-02-03 16:34:15,"... jetzt trägt er noch Bart 👍 kommt dem 😈 immer näher ... der wollte mich zu CoronaZeiten für 2 Jahre ins Gefängnis werfen, vergesse und verzeihe nicht's",0,0,7467136502909111574,7467136502909111574,neutral,"['👍', '😈']",1.0
7467231794690442006,2025-02-03 16:33:40,ach das macht ihr doch schon ganz gut selbst.,0,0,7467136502909111574,7467136502909111574,positive,[],1.0
7467231718869615382,2025-02-03 16:33:18,Tolle Demokratie 😤,0,0,7467136502909111574,7467136502909111574,positive,['😤'],1.0
7467228671829885718,2025-02-03 16:21:35,😂😂😂😂,0,0,7467136502909111574,7467136502909111574,negative,"['😂', '😂', '😂', '😂']",1.0
7467226640502883094,2025-02-03 16:13:39,"7 Jahre Zerstörung. Was hat uns dieser Knilch gebracht? Zerstörte Wirtschaft, Armut und Idioten.",0,0,7467136502909111574,7467136502909111574,neutral,[],1.0
7467225726040769302,2025-02-03 16:10:23,🙈🙈🙈grüne cdu brauchen wir nicht,0,0,7467136502909111574,7467136502909111574,negative,"['🙈', '🙈', '🙈']",1.0
7467224605847405334,2025-02-03 16:06:10,"vier Wochen, vier Wochen könnt ihr noch Lügen",0,0,7467136502909111574,7467136502909111574,positive,[],1.0
7467222400905560854,2025-02-03 15:57:29,Ihr bekommt nur Rückenhalt wenn alle Parteien miteinander reden und zusammen arbeiten.,0,0,7467136502909111574,7467136502909111574,neutral,[],1.0
7467222368605405974,2025-02-03 15:57:25,Die cdu hat merkel schon längst zerstört! Ihr seid mittlerweile so weit links dass ihr niemanden aus der Mitte mehr vezretet,0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467221668462560022,2025-02-03 15:54:35,Warum sollten die die CDU zerstören ? Das machen die doch selber ?,0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467221511242253078,2025-02-03 15:53:41,Ich hoffe das er ganz bald verschwindet 😡😡😡😡😡,0,0,7467136502909111574,7467136502909111574,neutral,"['😡', '😡', '😡', '😡', '😡']",-1.0
7467221473342653206,2025-02-03 15:53:33,Sie sind selbst gefährlich! 😡,0,0,7467136502909111574,7467136502909111574,neutral,['😡'],-1.0
7467220997096964886,2025-02-03 15:51:56,Dieser Hass in der Politik macht doch krank. Bald ist Deutschland ist ein krankes Volk.,0,0,7467136502909111574,7467136502909111574,neutral,[],-1.0
7467220365774439190,2025-02-03 15:49:28,7 Jahre zu lange,0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467220120667210518,2025-02-03 15:48:25,"🟣🟣🟣☘️🖤☘️🖤☘️🖤☘️🖤☘️Für die notwendige ASYLWENDE, für einen Wirtschaftsaufschwung ohne HABECK/ ohne SPD/ ohne Linke 🖤☘️🖤☘️🖤☘️🖤☘️🖤☘️🖤☘️🖤☘️🖤☘️🟣🟣🟣",0,0,7467136502909111574,7467136502909111574,neutral,"['🟣', '🟣', '🟣', '☘️', '🖤', '☘️', '🖤', '☘️', '🖤', '☘️', '🖤', '☘️', '🖤', '☘️', '🖤', '☘️', '🖤', '☘️', '🖤', '☘️', '🖤', '☘️', '🖤', '☘️', '🖤', '☘️', '🖤', '☘️', '🟣', '🟣', '🟣']",-1.0
7467219657456861974,2025-02-03 15:46:40,"Er und sie, vom Staat gekauft.",0,0,7467136502909111574,7467136502909111574,neutral,[],-1.0
7467219408918709014,2025-02-03 15:45:29,Seine Partei hat doch die Tore geöffnet!,0,0,7467136502909111574,7467136502909111574,neutral,[],-1.0
7467218922628498198,2025-02-03 15:44:09,😂😂😂,0,0,7467136502909111574,7467136502909111574,negative,"['😂', '😂', '😂']",1.0
7467218725126259478,2025-02-03 15:43:13,"Sieben Jahre zu lang, der ist doch schlimmer wie ein falscher Fünfziger",0,0,7467136502909111574,7467136502909111574,negative,[],1.0
7467218083732685590,2025-02-03 15:40:28,Die CDU zerstört sich selbst,0,0,7467136502909111574,7467136502909111574,neutral,[],1.0
7467218000056435478,2025-02-03 15:40:10,Immer die gleichen Sprüche,0,0,7467136502909111574,7467136502909111574,negative,[],1.0
7467217233875141398,2025-02-03 15:37:19,"15 Jahre, wurden die Leute belogen
Ihr werdet sowieso Lügen.
Kein Vertrauen 😏",0,0,7467136502909111574,7467136502909111574,negative,['😏'],-1.0
7467217042649400086,2025-02-03 15:36:27,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,0,0,7467136502909111574,7467136502909111574,negative,"['😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂']",-1.0
7467216721238917910,2025-02-03 15:35:25,"Wenn jemand diese CDU zerstört hat dann war es Frau Merkel. Und ja ich sage ganz bewusst, ""Meine CDU"". Ihr habt als Klatschhasen alles zerstört was konservativen Menschen in diesem Land wichtig ist.",0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467216097847018242,2025-02-03 15:32:44,Realismus! Nicht Räääääächtzextremismus!🤣🤣🤣,0,0,7467136502909111574,7467136502909111574,neutral,"['🤣', '🤣', '🤣']",-1.0
7467215457779794710,2025-02-03 15:30:23,Nur schwachmahten wählen den,0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467214228290585366,2025-02-03 15:25:26,Ihr löst nichts,0,0,7467136502909111574,7467136502909111574,negative,[],1.0
7467213846157460246,2025-02-03 15:24:23,Nein CDU,0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467213830763807510,2025-02-03 15:24:13,Wir das Volk sind enttäuschte von euch CDU ihr habt Deutschland kaputt gemacht,0,0,7467136502909111574,7467136502909111574,negative,[],1.0
7467213618674893590,2025-02-03 15:23:30,"Das größte Problem ist er selber un Sachsen... jedesmal die Nase nach dem Wind hängen, schwatzen ect, ungewählt... was will er?",0,0,7467136502909111574,7467136502909111574,negative,[],1.0
7467212813758219030,2025-02-03 15:20:12,Hören sie endlich auf dagegen zu kämpfen! Konzentrieren sie sich das Deutschland wieder voran kommt! Was soll das ganze Gezeder !,0,0,7467136502909111574,7467136502909111574,negative,[],1.0
7467212671441142551,2025-02-03 15:19:31,Rumpelstilzchen,0,0,7467136502909111574,7467136502909111574,negative,[],1.0
7467212065826358038,2025-02-03 15:17:30,"Wir wollen euch nicht zerstören, wir wollen gemeinsam. it der CDU Deutschland auf Kurs bringen",0,0,7467136502909111574,7467136502909111574,neutral,[],1.0
7467209844640088854,2025-02-03 15:08:34,Was ist mit der Stasi Mutti die 16 Jahre regiert hat,0,0,7467136502909111574,7467136502909111574,neutral,[],1.0
7467209578376266518,2025-02-03 15:07:29,Ich bin sprachlos wenn ich den sehe 😡,0,0,7467136502909111574,7467136502909111574,negative,['😡'],-1.0
7467206821163352854,2025-02-03 14:57:05,"Wie alle, ab ins Gefängnis 😈",0,0,7467136502909111574,7467136502909111574,negative,['😈'],-1.0
7467206078464279318,2025-02-03 14:53:52,Die CDU ist verantwortlich für den Zustand von Deutschland! 55 Jahre hat die CDU den Kanzler gestellt,0,0,7467136502909111574,7467136502909111574,neutral,[],-1.0
7467204273207624470,2025-02-03 14:47:12,7Jahre zuviel,0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467203968298451734,2025-02-03 14:46:02,unwählbar dieser Demokratiefeind,0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467202746061243158,2025-02-03 14:41:15,7 Jahre Wendehals und nix auf die Reihe gebracht.,0,0,7467136502909111574,7467136502909111574,neutral,[],-1.0
7467202135249109782,2025-02-03 14:38:51,"das schaffen sie alleine sich zu zerstören klar sind sie sprachlos - ist halt anders , als Fotos zu verkaufen",0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467201991040221974,2025-02-03 14:38:11,Zu lange 😫😫😫😫😫,0,0,7467136502909111574,7467136502909111574,negative,"['😫', '😫', '😫', '😫', '😫']",1.0
7467201832009614102,2025-02-03 14:37:52,😈😈😈,0,0,7467136502909111574,7467136502909111574,negative,"['😈', '😈', '😈']",-1.0
7467197637999002390,2025-02-03 14:21:32,Wer schlecht über andere redet hat über sich auch nix gutes zu sagen.,0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467197428443317014,2025-02-03 14:20:37,Wir werden sie zerstören,0,0,7467136502909111574,7467136502909111574,neutral,[],-1.0
7467188117021704982,2025-02-03 13:44:46,Macht weiter so mit rot grün! Wir haben doch gerade gesehen das die CDU nichts ändert in Koalition mit grün.,0,0,7467136502909111574,7467136502909111574,positive,[],-1.0
7467187213994984214,2025-02-03 13:40:45,🤣,0,0,7467136502909111574,7467136502909111574,negative,['🤣'],-1.0
7467184069702402838,2025-02-03 13:29:00,ihr habt doch dafür gesorgt dass es soweit kommen ist und jetzt sollte sich alles ändern durch euch hahaha,0,0,7467136502909111574,7467136502909111574,negative,[],-1.0
7467170932054852374,2025-02-03 12:37:35,Kretschmer wie immer 🔛🔝,0,0,7467136502909111574,7467136502909111574,positive,"['🔛', '🔝']",1.0
7467158187972838166,2025-02-03 11:48:16,😡😡😡😡,0,0,7467136502909111574,7467136502909111574,negative,"['😡', '😡', '😡', '😡']",1.0
7468708280136680214,2025-02-07 16:03:28,"du pfeife,wendehals",0,0,7467136502909111574,7467136502909111574,negative,[],1.0
7467260896332481302,2025-02-03 18:26:40,Spinner,0,0,7467136502909111574,7467136502909111574,negative,[],1.0
7466323231449383702,2025-02-01 05:50:09,nicht wählbar.,34,0,7466167314174577942,7466167314174577942,negative,[],1.0
7473249874176492310,2025-02-19 21:46:50,Alles gelogen die werden nichts ändern . Merkel holt sie ins Hinterzimmer.,24,0,7466167314174577942,7466167314174577942,negative,[],1.0
7472136714712449814,2025-02-16 21:47:25,unwählbar,20,0,7466167314174577942,7466167314174577942,negative,[],1.0
7476051881429730070,2025-02-27 10:59:51,Merz ist ein kriegstreiber und Lügner,11,1,7466167314174577942,7466167314174577942,neutral,[],1.0
7466181466672792343,2025-01-31 20:38:02,Viel Spaß mit rotgrün 🤣🤣🤣,10,1,7466167314174577942,7466167314174577942,positive,"['🤣', '🤣', '🤣']",-1.0
7466178641593107222,2025-01-31 20:26:50,CDU macht weiter. Wenigstens ihr denkt an das Schutzversprechen gegenüber der Bevölkerung,9,0,7466167314174577942,7466167314174577942,neutral,[],-1.0
7466178724252287766,2025-01-31 20:27:24,Wie im Kindergarten. SPD und Grüne bocken rum.Spielen sich als Märtyrer auf. Haben doch mit ihrem Nichtstun und noch nicht mal Umsetzung bestehender Gesetze für Radikalisierungsprozesse gesorgt,8,0,7466167314174577942,7466167314174577942,negative,[],-1.0
7476074513898406658,2025-02-27 12:27:34,und jetzt weiss er von nichts mehr,7,0,7466167314174577942,7466167314174577942,neutral,[],-1.0
7473047907803005728,2025-02-19 08:44:24,Aussetzen ist NICHT abschaffen!,7,0,7466167314174577942,7466167314174577942,positive,[],-1.0
7474284410664125186,2025-02-22 16:41:33,Bla bla,6,0,7466167314174577942,7466167314174577942,negative,[],-1.0
7466339746617754390,2025-02-01 06:53:00,Nein,6,0,7466167314174577942,7466167314174577942,negative,[],-1.0
7475946010914603798,2025-02-27 04:10:21,und der vierte Vorschlag kein Geld für die Ukraine mehr,5,0,7466167314174577942,7466167314174577942,neutral,[],1.0
7471098825495544598,2025-02-14 02:42:26,umsetzen und nicht nur blablabla,5,0,7466167314174577942,7466167314174577942,negative,[],111.0
7474517732752917270,2025-02-23 07:47:36,"Unwählbar die Beiden, liefern nur Thüringen 👇👇👇👇",4,0,7466167314174577942,7466167314174577942,negative,"['👇', '👇', '👇', '👇']",111.0
7466181879453352726,2025-01-31 20:39:24,solange kein Personal an der Grenze ist sind alle Gesetze sinnlos,4,1,7466167314174577942,7466167314174577942,negative,[],111.0
7466170131782124310,2025-01-31 19:53:42,Wortbruch hat einen Namen: Friedrich Merz,4,1,7466167314174577942,7466167314174577942,neutral,[],111.0
7475630595570975510,2025-02-26 07:45:47,LÜGE VON DER 😈😈😈😈😈,3,0,7466167314174577942,7466167314174577942,negative,"['😈', '😈', '😈', '😈', '😈']",-1.0
7473172057305596694,2025-02-19 16:45:03,Mit rot/grün funktioniert das nicht,3,0,7466167314174577942,7466167314174577942,negative,[],-1.0
